Gene1,Gene2,CRC_cor,CRC_pVal,CTRL_cor,CTRL_pVal,zScoreDiff,pValDiff,empPVals,pValDiff_adj,Classes,type,abs_zScoreDiff
Fusobacterium nucleatum,Sphaerulina musiva,0.267543112965833,7.00541713527514e-09,0.00693504039599678,0.874043208036964,-4.15752001008674,3.21721103298972e-05,0.0171626984126984,0.446238122480542,+/0,Intersect,4.15752001008674
Anaerostipes hadrus,Pseudobutyrivibrio xylanivorans,0.49082398383853,0,0.265172155353398,6.73429978448326e-10,-4.12953901213755,3.63491322995146e-05,0.0172619047619048,0.446238122480542,+/+,Bacteria,4.12953901213755
Anaerostipes hadrus,Aspergillus ochraceoroseus,0.00202694245114584,0.965646049589865,0.259034090736688,1.69956626550061e-09,4.09164999654231,4.28314765995101e-05,0.0176587301587302,0.446238122480542,0/+,Intersect,4.09164999654231
Gemella morbillorum,Prevotella intermedia,0.303713474625337,3.83677534188109e-11,0.0524855232378881,0.229923651344649,-4.06094107201779,4.88753077299203e-05,0.0181051587301587,0.446238122480542,+/0,Bacteria,4.06094107201779
[Eubacterium] eligens,Streptococcus salivarius,0.281383756863219,1.04272723788768e-09,0.0311578951362266,0.476224313612143,-4.01341496908248,5.98465672568502e-05,0.0186507936507937,0.446238122480542,+/0,Bacteria,4.01341496908248
Clostridium beijerinckii,Fusobacterium periodonticum,-0.0217737717890699,0.643568212124785,0.223599528209447,2.25744765103286e-07,3.87657705997324,0.000105936268821806,0.0200396825396825,0.446238122480542,0/+,Bacteria,3.87657705997324
Streptococcus anginosus,Pichia kudriavzevii,0.245736285346203,1.13873102058903e-07,0.00172615167557506,0.968526147180497,-3.8754062812849,0.000106446943813551,0.0200892857142857,0.446238122480542,+/0,Intersect,3.8754062812849
Adlercreutzia equolifaciens,Thielaviopsis punctulata,-0.0148140912225118,0.752917289991924,0.229691137848372,1.02828171977265e-07,3.8681689404458,0.000109655684850941,0.0203373015873016,0.446238122480542,0/+,Intersect,3.8681689404458
Clostridium beijerinckii,Pichia kudriavzevii,0.374811616756441,0,0.144771196143331,0.000878620285390763,-3.86094248179893,0.000112950492952986,0.0204861111111111,0.446238122480542,+/+,Intersect,3.86094248179893
Brachyspira pilosicoli,Edhazardia aedis,0.237908748007296,2.91225543458395e-07,-0.00544464564690892,0.90095418029565,-3.85762842232969,0.000114492526527159,0.0205357142857143,0.446238122480542,+/0,Intersect,3.85762842232969
Fusobacterium nucleatum,Prevotella intermedia,0.272143725199095,3.76346642738667e-09,0.0323371309238655,0.459685962164476,-3.83940172080724,0.000123334486767496,0.0206845238095238,0.446238122480542,+/0,Bacteria,3.83940172080724
Erysiphe pulchra,Baudoinia panamericana,-0.0693810429621785,0.139937260256787,0.175272551920508,5.39723029948647e-05,3.83574221847085,0.000125185659669653,0.020734126984127,0.446238122480542,0/+,Eukaryota,3.83574221847085
Romboutsia ilealis,[Eubacterium] eligens,0.305812669343651,2.77116107838538e-11,0.0702055448982698,0.108107044449892,-3.82025551687765,0.000133313493064516,0.0208333333333333,0.446238122480542,+/0,Bacteria,3.82025551687765
Streptococcus salivarius,Streptococcus milleri,0.68296440386617,0,0.530745606644701,0,-3.7870944722502,0.000152419160250817,0.0210813492063492,0.446238122480542,+/+,Bacteria,3.7870944722502
Fusobacterium nucleatum,Moniliophthora perniciosa,0.329338011144893,6.03073146976385e-13,0.0983055070118936,0.0242874304454945,-3.78701849354142,0.000152465756436278,0.0210813492063492,0.446238122480542,+/+,Intersect,3.78701849354142
Fusobacterium periodonticum,Edhazardia aedis,-0.0681832479799917,0.146923987613172,0.17314268243419,6.66609517696592e-05,3.78285525876956,0.000155039579413182,0.0210813492063492,0.446238122480542,0/+,Intersect,3.78285525876956
Romboutsia ilealis,Rhizophagus irregularis,0.281697843472977,9.97372406885688e-10,0.0481059340643831,0.271220934230737,-3.75467507757318,0.000173566488980516,0.0213789682539683,0.446238122480542,+/0,Intersect,3.75467507757318
Pseudobutyrivibrio xylanivorans,Streptococcus thermophilus,0.283275314891499,7.97060417667694e-10,0.0501451450365282,0.251401199951798,-3.74954388080009,0.000177156496952182,0.0214781746031746,0.446238122480542,+/0,Bacteria,3.74954388080009
Clostridium beijerinckii,Albugo candida,0.275267418700906,2.45169307078186e-09,0.0446884152548397,0.306776058087492,-3.6995145037914,0.000216012296039103,0.0222718253968254,0.446238122480542,+/0,Intersect,3.6995145037914
Rhizophagus irregularis,Erysiphe pulchra,-0.0889683706734217,0.0581977603712263,0.145056763897813,0.000857938666646074,3.65993376913982,0.000252280446463249,0.0228670634920635,0.446238122480542,0/+,Eukaryota,3.65993376913982
Aspergillus rambellii,Aspergillus ochraceoroseus,0.209637672592536,6.64839547859231e-06,-0.021246846548697,0.627165089234075,-3.64050477106936,0.000272104065187657,0.0232142857142857,0.446238122480542,+/0,Eukaryota,3.64050477106936
Butyrivibrio proteoclasticus,Clostridium beijerinckii,0.598981169257536,0,0.429073453041692,0,-3.62112164578047,0.000293328544702833,0.0233630952380952,0.446238122480542,+/+,Bacteria,3.62112164578047
Schizosaccharomyces pombe,Edhazardia aedis,0.360547751981255,2.22044604925031e-15,0.144011089427422,0.000935936322519204,-3.61645308037332,0.00029866742395176,0.0233630952380952,0.446238122480542,+/+,Eukaryota,3.61645308037332
Leucoagaricus sp. SymC.cos,Edhazardia aedis,0.358504541761664,3.10862446895044e-15,0.142814128359702,0.00103323284007173,-3.59896277862962,0.000319488908441079,0.0235119047619048,0.446238122480542,+/+,Eukaryota,3.59896277862962
Erysiphe pulchra,Leucoagaricus sp. SymC.cos,-0.0735411567005227,0.11763888442862,0.154203724955307,0.00039103536394447,3.56390488046457,0.000365378404930137,0.0239583333333333,0.446238122480542,0/+,Eukaryota,3.56390488046457
Sphaerulina musiva,Phytophthora capsici,-0.00724983857425011,0.877569933573256,0.217424832326941,4.89829285577059e-07,3.54965103677511,0.000385742115672843,0.024156746031746,0.446238122480542,0/+,Eukaryota,3.54965103677511
Dialister pneumosintes,Prevotella intermedia,0.338466772825651,1.24567023362943e-13,0.125797842147875,0.00388937871064687,-3.51372820663505,0.00044186467881963,0.0249503968253968,0.446238122480542,+/+,Bacteria,3.51372820663505
Clostridium beijerinckii,Aspergillus ochraceoroseus,0.250366565609392,6.4353363971037e-08,0.031832028001523,0.46673029634575,-3.4836910346167,0.000494550039422276,0.0253472222222222,0.446238122480542,+/0,Intersect,3.4836910346167
Pseudobutyrivibrio xylanivorans,Clostridium beijerinckii,0.570816219754044,0,0.401078568870045,0,-3.4811718558697,0.000499225068757613,0.0253968253968254,0.446238122480542,+/+,Bacteria,3.4811718558697
Rhizophagus clarus,Thielaviopsis punctulata,-0.147082263811422,0.00167575017487387,0.0749672745086664,0.0861552370930294,3.47286467519337,0.000514934921616511,0.0255456349206349,0.446238122480542,-/0,Eukaryota,3.47286467519337
Erysiphe pulchra,Hyaloscypha variabilis,-0.0942626978829359,0.0447053912611737,0.126749105938821,0.00362580862103412,3.45284253130958,0.000554712716033054,0.025843253968254,0.446238122480542,-/+,Eukaryota,3.45284253130958
[Candida] arabinofermentans,Edhazardia aedis,0.417949651042623,0,0.220828115031615,3.20497233641248e-07,-3.43263278978897,0.00059775108610928,0.0261904761904762,0.446238122480542,+/+,Eukaryota,3.43263278978897
Erysiphe pulchra,[Candida] arabinofermentans,-0.0618098228178512,0.188635799676016,0.155741016094,0.000341172130017053,3.40508428901342,0.000661436346245144,0.0266865079365079,0.446238122480542,0/+,Eukaryota,3.40508428901342
Streptococcus milleri,Albugo candida,0.266759937647057,7.77796271833608e-09,0.0546475244905797,0.211269664427642,-3.40139286279204,0.000670434023178749,0.0267361111111111,0.446238122480542,+/0,Intersect,3.40139286279204
Cordyceps sp. RAO-2017,Thielaviopsis punctulata,-0.0603302676582037,0.199457446209717,0.156130672736264,0.000329511378106773,3.3881959265712,0.000703539889764054,0.026984126984127,0.446238122480542,0/+,Eukaryota,3.3881959265712
Hyaloscypha variabilis,Thielaviopsis punctulata,-0.104763093434617,0.025601219159012,0.110941579039659,0.0109657392282669,3.36839762924424,0.000756064685769135,0.027281746031746,0.446238122480542,-/+,Eukaryota,3.36839762924424
Paracoccidioides brasiliensis,Tuber magnatum,0.273129698445363,3.28923133174897e-09,0.0644131217586648,0.140507690073455,-3.35581755213786,0.000791307530551025,0.0274801587301587,0.446238122480542,+/0,Eukaryota,3.35581755213786
Streptococcus salivarius,Schizosaccharomyces pombe,0.217145428208883,3.01408079073084e-06,0.00507226102261611,0.907697060117953,-3.3534179493385,0.000798200758568713,0.0275793650793651,0.446238122480542,+/0,Intersect,3.3534179493385
Anaerostipes hadrus,Pichia kudriavzevii,0.435944468403344,0,0.246501041141685,1.04578368187447e-08,-3.3525254217685,0.000800778869230917,0.0275793650793651,0.446238122480542,+/+,Intersect,3.3525254217685
Pichia kudriavzevii,Naumovozyma dairenensis,0.220764569307903,2.03768572948348e-06,0.00894232237477973,0.838033074111591,-3.35234673640479,0.000801295938383162,0.0275793650793651,0.446238122480542,+/0,Eukaryota,3.35234673640479
Clostridium beijerinckii,Naumovozyma dairenensis,0.217457398176532,2.91482597902792e-06,0.00563237976002223,0.897557491701886,-3.34979826980984,0.000808704342720643,0.0276785714285714,0.446238122480542,+/0,Intersect,3.34979826980984
[Candida] arabinofermentans,Thielaviopsis punctulata,-0.0875646791163434,0.0622931474999262,0.126130606298693,0.00379526717803191,3.33800982259411,0.000843807663941458,0.0278769841269841,0.446238122480542,0/+,Eukaryota,3.33800982259411
Fusobacterium periodonticum,Phytophthora capsici,0.128493970157719,0.00611253769352094,-0.0828261705547324,0.0578910333935907,-3.301131342134,0.000962957922673512,0.0281746031746032,0.446238122480542,+/0,Intersect,3.301131342134
Naumovozyma dairenensis,Edhazardia aedis,0.224245278366667,1.38963156048888e-06,0.0164592995805616,0.706726210612336,-3.29236377257691,0.000993490155583585,0.0282242063492063,0.446238122480542,+/0,Eukaryota,3.29236377257691
Anaerostipes hadrus,Romboutsia ilealis,0.335893810111884,1.95399252334028e-13,0.137069661800427,0.0016436627665648,-3.29015608143019,0.00100131823511204,0.0282242063492063,0.446238122480542,+/+,Bacteria,3.29015608143019
Rhizophagus irregularis,Pichia kudriavzevii,0.240169958356462,2.22770401903105e-07,0.0336036217779706,0.442286718574732,-3.28734346320503,0.00101137399337205,0.0282242063492063,0.446238122480542,+/0,Eukaryota,3.28734346320503
Fusobacterium nucleatum,Rhizophagus clarus,-0.0552149981531812,0.240341466691849,0.153516346394128,0.000415459436886589,3.26669749995991,0.00108809880018174,0.0283234126984127,0.446238122480542,0/+,Intersect,3.26669749995991
[Eubacterium] eligens,Pneumocystis murina,0.233719331861033,4.75088881124464e-07,0.0284479316531535,0.515432599984799,-3.26130944917019,0.00110898941377409,0.028422619047619,0.446238122480542,+/0,Intersect,3.26130944917019
Dialister pneumosintes,Pichia kudriavzevii,0.17004047742396,0.000273008393951946,-0.0371706115482127,0.395353215520477,-3.24935689277131,0.00115666260480859,0.0285218253968254,0.446238122480542,+/0,Intersect,3.24935689277131
Thielaviopsis punctulata,Edhazardia aedis,-0.155388949805562,0.000893787212685293,0.0518425943253965,0.235689740935073,3.24392933221537,0.00117892991443425,0.0285218253968254,0.446238122480542,-/0,Eukaryota,3.24392933221537
Pseudobutyrivibrio xylanivorans,Streptococcus salivarius,0.27337107263539,3.18228421392064e-09,0.0727145300731977,0.0960461635084302,-3.23013686107131,0.00123730973506729,0.0286706349206349,0.446238122480542,+/0,Bacteria,3.23013686107131
[Eubacterium] eligens,Clostridium beijerinckii,0.369581572671429,4.44089209850063e-16,0.179038767671494,3.69289151758156e-05,-3.21906923060847,0.0012860743118539,0.0287698412698413,0.446238122480542,+/+,Bacteria,3.21906923060847
Phytopythium vexans,Choanephora cucurbitarum,0.0895308701077842,0.0566204287887246,-0.11658868992663,0.00749211313614206,-3.21819199708077,0.00129001435104544,0.0288194444444444,0.446238122480542,0/-,Eukaryota,3.21819199708077
Erysiphe pulchra,Choanephora cucurbitarum,-0.0709750877097975,0.131037933115057,0.134230164566492,0.00205457299973433,3.20648301138293,0.00134368238727523,0.0290674603174603,0.446238122480542,0/+,Eukaryota,3.20648301138293
Aspergillus ochraceoroseus,Thielaviopsis punctulata,0.224337980109291,1.37542090117293e-06,0.0225415618155667,0.606324914518459,-3.19923688458832,0.00137791899075402,0.0292162698412698,0.446238122480542,+/0,Eukaryota,3.19923688458832
Fusobacterium periodonticum,Streptococcus salivarius,-0.0184527778977065,0.694963711528959,0.1846346815056,2.07111867487342e-05,3.19235619846364,0.00141117191490265,0.0293650793650794,0.446238122480542,0/+,Bacteria,3.19235619846364
Anaerostipes hadrus,Clostridium beijerinckii,0.380102098669931,0,0.192824094460532,8.60915562039821e-06,-3.18735854449837,0.00143578669415138,0.0293650793650794,0.446238122480542,+/+,Bacteria,3.18735854449837
Streptococcus milleri,Pichia kudriavzevii,0.247670196502739,8.98471073096374e-08,0.0483476522278799,0.268817361971406,-3.18165824634087,0.00146434500306163,0.0294146825396825,0.446238122480542,+/0,Intersect,3.18165824634087
[Eubacterium] eligens,Schizosaccharomyces pombe,0.172564551399577,0.000220323267848599,-0.0291749307854007,0.504752797238094,-3.1652959117641,0.00154925303956495,0.0297123015873016,0.446238122480542,+/0,Intersect,3.1652959117641
Parvimonas micra,Lactococcus garvieae,0.202233314276686,1.41122226051671e-05,0.00198395471187066,0.963828489224911,-3.15882681389566,0.0015840559233927,0.0300595238095238,0.446238122480542,+/0,Bacteria,3.15882681389566
Pseudocercospora musae,Rhizophagus clarus,0.281572951438458,1.0151726126395e-09,0.0865443122816243,0.0474822977995286,-3.1518619594741,0.00162232949550892,0.0303075396825397,0.446238122480542,+/+,Eukaryota,3.1518619594741
Pseudobutyrivibrio xylanivorans,Prevotella intermedia,-0.0357281620143561,0.447605171242987,0.163957340911717,0.00016107343947902,3.12955238976814,0.00175072850563187,0.0308035714285714,0.446238122480542,0/+,Bacteria,3.12955238976814
Streptococcus thermophilus,Albugo candida,0.197173348187283,2.32392184154051e-05,-0.00127518287681124,0.976746171659227,-3.12754561051333,0.0017627246710941,0.0308531746031746,0.446238122480542,+/0,Intersect,3.12754561051333
Parvimonas micra,Edhazardia aedis,-0.0329605338998779,0.483581736118919,0.165877212459813,0.000134457466496762,3.11714969292589,0.00182608824069018,0.03125,0.446238122480542,0/+,Intersect,3.11714969292589
[Candida] arabinofermentans,Baudoinia panamericana,0.503376437769002,0,0.341100957577687,8.88178419700125e-16,-3.08734079146801,0.00201955920876179,0.0316964285714286,0.446238122480542,+/+,Eukaryota,3.08734079146801
Baudoinia panamericana,Thielaviopsis punctulata,-0.0778807928350945,0.0974445094964342,0.11937087700935,0.00617373133231869,3.07958298628516,0.00207290612146993,0.0319444444444444,0.446238122480542,0/+,Eukaryota,3.07958298628516
Streptococcus thermophilus,Escherichia coli,0.018795865892141,0.689583820018676,0.212650541005405,8.78035710361047e-07,3.06661208853151,0.00216499618917593,0.0322916666666667,0.446238122480542,0/+,Bacteria,3.06661208853151
Romboutsia ilealis,Clostridium beijerinckii,0.557451083681072,0,0.40808071874961,0,-3.04597718434753,0.00231925433458651,0.0327876984126984,0.446238122480542,+/+,Bacteria,3.04597718434753
Phytophthora capsici,Choanephora cucurbitarum,0.152277862394222,0.00113519324614098,-0.0418451844971706,0.338603869658753,-3.03851172138114,0.00237749855624414,0.0331845238095238,0.446238122480542,+/0,Eukaryota,3.03851172138114
Butyrivibrio proteoclasticus,Streptococcus thermophilus,0.219568338461481,2.32087377871615e-06,0.0290289840664653,0.506887420739285,-3.02022246672735,0.00252589080588299,0.0334325396825397,0.446238122480542,+/0,Bacteria,3.02022246672735
Erysiphe pulchra,Pseudocercospora musae,-0.0909253187358283,0.0528625763049853,0.099276465898639,0.0229113264170389,2.96758943701726,0.00300144947456913,0.0349206349206349,0.446238122480542,0/+,Eukaryota,2.96758943701726
Adlercreutzia equolifaciens,Baudoinia panamericana,0.0671196494179377,0.153348057823858,0.251715176048924,4.96933516558329e-09,2.95577949308856,0.00311879978138772,0.0353174603174603,0.446238122480542,0/+,Intersect,2.95577949308856
