"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Gemella morbillorum","Lactococcus garvieae",0.265515433551946,9.17821929569129e-09,0.0033587855093242,0.938801566260354,-4.17919756266355,2.9253947303124e-05,0.0278918918918919,0.469841603301475,"+/0"
"Anaerostipes hadrus","Pseudobutyrivibrio xylanivorans",0.49082398383853,0,0.265172155353398,6.73429978448326e-10,-4.12953901213755,3.63491322995146e-05,0.0282882882882883,0.469841603301475,"+/+"
"Streptococcus sp. A12","Streptococcus milleri",0.518833364373304,0,0.301587701506771,1.67954539165294e-12,-4.09835457311567,4.1609753830304e-05,0.0286486486486486,0.469841603301475,"+/+"
"Gemella morbillorum","Prevotella intermedia",0.303713474625337,3.83677534188109e-11,0.0524855232378881,0.229923651344649,-4.06094107201779,4.88753077299203e-05,0.0290810810810811,0.469841603301475,"+/0"
"Streptococcus sp. JS71","Streptococcus sp. HSISS3",0.597656278003573,0,0.406038257923585,0,-4.02303952535031,5.74518502678486e-05,0.0294054054054054,0.469841603301475,"+/+"
"Streptococcus salivarius","Streptococcus sp. I-G2",0.634816653380467,0,0.764816596756824,0,4.0174407719597,5.88336160965753e-05,0.0295135135135135,0.469841603301475,"+/+"
"[Eubacterium] eligens","Streptococcus salivarius",0.281383756863219,1.04272723788768e-09,0.0311578951362266,0.476224313612143,-4.01341496908248,5.98465672568502e-05,0.0296216216216216,0.469841603301475,"+/0"
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS3",0.243732019537017,1.45269801965497e-07,-0.0037917111602396,0.930932037228142,-3.92807395537424,8.56288815723485e-05,0.0305585585585586,0.469841603301475,"+/0"
"Clostridium beijerinckii","Fusobacterium periodonticum",-0.0217737717890699,0.643568212124785,0.223599528209447,2.25744765103286e-07,3.87657705997324,0.000105936268821806,0.0312072072072072,0.469841603301475,"0/+"
"Fusobacterium nucleatum","Prevotella intermedia",0.272143725199095,3.76346642738667e-09,0.0323371309238655,0.459685962164476,-3.83940172080724,0.000123334486767496,0.0318198198198198,0.469841603301475,"+/0"
"Romboutsia ilealis","[Eubacterium] eligens",0.305812669343651,2.77116107838538e-11,0.0702055448982698,0.108107044449892,-3.82025551687765,0.000133313493064516,0.032,0.469841603301475,"+/0"
"Streptococcus salivarius","Streptococcus milleri",0.68296440386617,0,0.530745606644701,0,-3.7870944722502,0.000152419160250817,0.0322882882882883,0.469841603301475,"+/+"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS3",0.584702146930962,0,0.403165499031693,0,-3.76669257701218,0.000165424492150177,0.0324324324324324,0.469841603301475,"+/+"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS1",0.279919320552268,1.28203825333628e-09,0.0459129391228163,0.293697933623692,-3.75882949793192,0.000170710116675901,0.0325045045045045,0.469841603301475,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus thermophilus",0.283275314891499,7.97060417667694e-10,0.0501451450365282,0.251401199951798,-3.74954388080009,0.000177156496952182,0.0326846846846847,0.469841603301475,"+/0"
"Streptococcus salivarius","Streptococcus sp. JS71",0.633212297108501,0,0.754752736198244,0,3.68880787662604,0.000225307269742036,0.0334774774774775,0.469841603301475,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. I-G2",0.97044631003388,0,0.981499506291218,0,3.68654918540077,0.000227315523710456,0.0335495495495495,0.469841603301475,"+/+"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. FDAARGOS 192",0.285250147632761,6.0080829200615e-10,0.0593817237203003,0.17428536401457,-3.63885538729952,0.000273852518403676,0.0343423423423423,0.469841603301475,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS2",0.262567733498029,1.35385547217481e-08,0.0352778650643246,0.419872848857008,-3.63318456244542,0.000279944626971573,0.0343783783783784,0.469841603301475,"+/0"
"Butyrivibrio proteoclasticus","Clostridium beijerinckii",0.598981169257536,0,0.429073453041692,0,-3.62112164578047,0.000293328544702833,0.0344864864864865,0.469841603301475,"+/+"
"Streptococcus sp. A12","Streptococcus thermophilus",0.378064524576427,0,0.168305969877785,0.000106687060005939,-3.54459873167881,0.00039321120713162,0.0355675675675676,0.469841603301475,"+/+"
"[Eubacterium] eligens","Streptococcus sp. HSISS1",0.231735375169763,5.97101495358743e-07,0.00849182162970657,0.846088340864956,-3.53921349250534,0.000401321144521082,0.0357117117117117,0.469841603301475,"+/0"
"Dialister pneumosintes","Prevotella intermedia",0.338466772825651,1.24567023362943e-13,0.125797842147875,0.00388937871064687,-3.51372820663505,0.00044186467881963,0.0361801801801802,0.469841603301475,"+/+"
"Pseudobutyrivibrio xylanivorans","Clostridium beijerinckii",0.570816219754044,0,0.401078568870045,0,-3.4811718558697,0.000499225068757613,0.0366486486486486,0.469841603301475,"+/+"
"Streptococcus sp. I-P16","Streptococcus thermophilus",0.373136489767724,2.22044604925031e-16,0.168305121225363,0.00010669574434341,-3.45536653594771,0.000549545187441554,0.037009009009009,0.469841603301475,"+/+"
"Anaerostipes hadrus","Streptococcus sp. A12",0.315272481090358,6.1908256299148e-12,0.106224916880124,0.0148913760428933,-3.41837337174506,0.000629966234527885,0.0375855855855856,0.469841603301475,"+/+"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS1",0.668455619053196,0,0.52899251524932,0,-3.4096462965252,0.000650471802418732,0.0377657657657658,0.469841603301475,"+/+"
"Longibaculum sp. KGMB06250","Streptococcus thermophilus",0.216498551264686,3.23028365523115e-06,0.00394338414638907,0.928176545750538,-3.36041939351398,0.00077824236358928,0.0386666666666667,0.469841603301475,"+/0"
"Streptococcus sp. FDAARGOS 192","Streptococcus sp. HSISS3",0.937744658469102,0,0.958962738860363,0,3.32605858623705,0.00088083412469022,0.0391351351351351,0.469841603301475,"+/+"
"Anaerostipes hadrus","Romboutsia ilealis",0.335893810111884,1.95399252334028e-13,0.137069661800427,0.0016436627665648,-3.29015608143019,0.00100131823511204,0.0393873873873874,0.469841603301475,"+/+"
"Anaerostipes hadrus","Streptococcus sp. JS71",0.296204376036569,1.20291332450506e-10,0.0960084355373436,0.0278303441784229,-3.25173087033716,0.00114704576935225,0.0398198198198198,0.469841603301475,"+/+"
"Pseudobutyrivibrio xylanivorans","Streptococcus salivarius",0.27337107263539,3.18228421392064e-09,0.0727145300731977,0.0960461635084302,-3.23013686107131,0.00123730973506729,0.04,0.469841603301475,"+/0"
"[Eubacterium] eligens","Clostridium beijerinckii",0.369581572671429,4.44089209850063e-16,0.179038767671494,3.69289151758156e-05,-3.21906923060847,0.0012860743118539,0.0401801801801802,0.469841603301475,"+/+"
"Blautia sp. SC05B48","Streptococcus sp. HSISS3",0.22419920679223,1.39674631904896e-06,0.0215480901112736,0.622288792650471,-3.21242482375755,0.00131619589802938,0.0403963963963964,0.469841603301475,"+/0"
"Fusobacterium periodonticum","Streptococcus salivarius",-0.0184527778977065,0.694963711528959,0.1846346815056,2.07111867487342e-05,3.19235619846364,0.00141117191490265,0.0406486486486487,0.469841603301475,"0/+"
"Anaerostipes hadrus","Clostridium beijerinckii",0.380102098669931,0,0.192824094460532,8.60915562039821e-06,-3.18735854449837,0.00143578669415138,0.0406846846846847,0.469841603301475,"+/+"
"Butyrivibrio proteoclasticus","Streptococcus sp. FDAARGOS 192",0.220310790680794,2.14097924744472e-06,0.0199210338355692,0.648817577060222,-3.17411740040399,0.00150292887426929,0.0407927927927928,0.469841603301475,"+/0"
"Fusobacterium periodonticum","Streptococcus sp. A12",-0.0227111469584954,0.629350748938005,0.178880758109582,3.75274544988091e-05,3.1660630964642,0.00154517272906657,0.0409009009009009,0.469841603301475,"0/+"
"Parvimonas micra","Lactococcus garvieae",0.202233314276686,1.41122226051671e-05,0.00198395471187066,0.963828489224911,-3.15882681389566,0.0015840559233927,0.0413333333333333,0.469841603301475,"+/0"
"Butyrivibrio proteoclasticus","Blautia sp. SC05B48",0.577439969576223,0,0.42751343082603,0,-3.13840975574157,0.00169867232628067,0.0418378378378378,0.469841603301475,"+/+"
"Pseudobutyrivibrio xylanivorans","Prevotella intermedia",-0.0357281620143561,0.447605171242987,0.163957340911717,0.00016107343947902,3.12955238976814,0.00175072850563187,0.041981981981982,0.469841603301475,"0/+"
"Streptococcus thermophilus","Escherichia coli",0.018795865892141,0.689583820018676,0.212650541005405,8.78035710361047e-07,3.06661208853151,0.00216499618917593,0.0437837837837838,0.469841603301475,"0/+"
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS1",0.203699852514116,1.21839573679061e-05,0.010553703768221,0.809364408616752,-3.04931118174624,0.00229366764608527,0.0440720720720721,0.469841603301475,"+/0"
"Romboutsia ilealis","Clostridium beijerinckii",0.557451083681072,0,0.40808071874961,0,-3.04597718434753,0.00231925433458651,0.0441801801801802,0.469841603301475,"+/+"
"Streptococcus sp. JS71","Streptococcus sp. HSISS1",0.654115272593515,0,0.528330293150314,0,-3.02747940096737,0.00246602520769211,0.0447567567567568,0.469841603301475,"+/+"
"Butyrivibrio proteoclasticus","Streptococcus thermophilus",0.219568338461481,2.32087377871615e-06,0.0290289840664653,0.506887420739285,-3.02022246672735,0.00252589080588299,0.0449369369369369,0.469841603301475,"+/0"
"[Eubacterium] eligens","Streptococcus sp. HSISS2",0.195690977084596,2.68320150755841e-05,0.00576349722303886,0.895186278682724,-2.99407511996265,0.00275278159942143,0.0459459459459459,0.469841603301475,"+/0"
"Anaerostipes hadrus","Streptococcus sp. I-G2",0.267381617456095,7.15837278342235e-09,0.0824507667288766,0.0590398004286554,-2.9772587604026,0.00290838427902497,0.0462702702702703,0.469841603301475,"+/0"
"Streptococcus sp. I-P16","Streptococcus sp. A12",0.869936742011252,0,0.908938420331925,0,2.93309053694299,0.00335606010298395,0.0472792792792793,0.469841603301475,"+/+"
"Anaerostipes hadrus","Butyrivibrio proteoclasticus",0.424988999970794,0,0.259170167315801,1.66547020619134e-09,-2.93282090203039,0.00335897595747469,0.0472792792792793,0.469841603301475,"+/+"
"Streptococcus equinus","Streptococcus sp. A12",0.449000429060074,0,0.286986558274718,2.06301642435847e-11,-2.92693918512924,0.00342315810094173,0.0475675675675676,0.469841603301475,"+/+"
"Streptococcus equinus","Streptococcus sp. I-G2",0.492129907807047,0,0.33732324774655,1.99840144432528e-15,-2.92117950101645,0.00348708853173119,0.0478198198198198,0.469841603301475,"+/+"
"Streptococcus equinus","Streptococcus milleri",0.398083663725024,0,0.542320291479331,0,2.89425529280782,0.00380059019430612,0.0487927927927928,0.469841603301475,"+/+"
"[Eubacterium] eligens","Streptococcus equinus",0.180230129675326,0.000112789446020001,-0.003029571186355,0.944789910113459,-2.88154620679739,0.00395729207088295,0.0490810810810811,0.469841603301475,"+/0"
"Fusobacterium nucleatum","Clostridium beijerinckii",0.0103110531791588,0.826571676989661,0.191743769335642,9.68701161818686e-06,2.85954126896045,0.00424254212849309,0.0498378378378378,0.469841603301475,"0/+"
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS2",0.184917525679103,7.38714445611688e-05,0.00377372451138464,0.931258861817958,-2.85114754274007,0.00435617509187648,0.0500540540540541,0.469841603301475,"+/0"
"Bifidobacterium angulatum","Alistipes sp. 3BBH6",0.166839283621854,0.00035678513114723,-0.0108078203250198,0.804865482955758,-2.78777816636121,0.00530708707118729,0.0520720720720721,0.469841603301475,"+/0"
"Streptococcus equinus","Streptococcus sp. JS71",0.484610311121709,0,0.339134899646699,1.33226762955019e-15,-2.73575581747539,0.00622371898020845,0.0538738738738739,0.469841603301475,"+/+"
"Butyrivibrio proteoclasticus","Dialister pneumosintes",-0.0245197783747178,0.602305650645782,0.14829623608502,0.000652828363752356,2.70534794024342,0.00682328791671191,0.0547027027027027,0.469841603301475,"0/+"
"Butyrivibrio proteoclasticus","Streptococcus salivarius",0.209194696346468,6.95993536803385e-06,0.0390051391576999,0.372430869590546,-2.69572721448296,0.00702351583249391,0.0548468468468468,0.469841603301475,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. JS71",0.298155254902711,8.96767105018625e-11,0.133622673734922,0.00215386991607414,-2.6920400437794,0.00710164179155995,0.054954954954955,0.469841603301475,"+/+"
"Anaerostipes hadrus","Longibaculum sp. KGMB06250",0.537641372573163,0,0.403669215711514,0,-2.68800006633672,0.00718813823765376,0.0550990990990991,0.469841603301475,"+/+"
"Streptococcus salivarius","Streptococcus equinus",0.600118225712901,0,0.698809954376533,0,2.66982638115481,0.00758904768013726,0.0560720720720721,0.469841603301475,"+/+"
"Dialister pneumosintes","Blautia sp. SC05B48",-0.0480487479677823,0.30699125118331,0.122604127178443,0.00490606596978393,2.6647064186598,0.00770555600103525,0.0563243243243243,0.469841603301475,"0/+"
"Fusobacterium periodonticum","Bifidobacterium adolescentis",0.14236608767231,0.00236128820850023,-0.0265136275197199,0.544407138049163,-2.64214881398599,0.00823818503259485,0.0571531531531532,0.469841603301475,"+/0"
"Streptococcus sp. I-P16","Streptococcus sp. HSISS3",0.530069748866577,0,0.397334885098104,0,-2.64062979743948,0.00827520875618843,0.0572252252252252,0.469841603301475,"+/+"
"Pseudobutyrivibrio xylanivorans","Dialister pneumosintes",-0.0289803583183503,0.537947610833265,0.138716777001057,0.00144134079414937,2.62263961806849,0.00872515100188902,0.0579459459459459,0.469841603301475,"0/+"
"Romboutsia ilealis","Lactobacillus ruminis",0.159173144679802,0.00066425639583878,-0.00606596965012542,0.889719766687255,-2.59151213360643,0.00955551718993038,0.0591711711711712,0.469841603301475,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. I-G2",0.284725781327766,6.47774944795287e-10,0.127049663962414,0.00354596390090389,-2.56776070586553,0.0102357788006361,0.0601081081081081,0.469841603301475,"+/+"
"Blautia sp. SC05B48","Streptococcus sp. I-G2",0.238181391435582,2.82006796359369e-07,0.0781643202973912,0.0735441079119006,-2.55910929853763,0.0104940741770741,0.0603243243243243,0.469841603301475,"+/0"
"Streptococcus salivarius","Streptococcus sp. HSISS2",0.941967916359338,0,0.920270531109952,0,-2.5578393614022,0.0105324733626356,0.0603603603603604,0.469841603301475,"+/+"
"Blautia sp. SC05B48","Streptococcus sp. JS71",0.245941464859317,1.11056225549078e-07,0.0871821179782286,0.0458648588961243,-2.5460929523395,0.0108936176502701,0.0608288288288288,0.469841603301475,"+/+"
"Longibaculum sp. KGMB06250","Streptococcus sp. JS71",0.220833994202766,2.0223095904548e-06,0.0611938690553297,0.161483974172353,-2.5395275080851,0.011100231581517,0.061045045045045,0.469841603301475,"+/0"
"Pseudobutyrivibrio xylanivorans","Longibaculum sp. KGMB06250",0.392204367040812,0,0.246182639085328,1.09380222657052e-08,-2.53634078852262,0.0112017665641356,0.0612252252252252,0.469841603301475,"+/+"
"Anaerostipes hadrus","Streptococcus sp. HSISS3",0.217617242075783,2.86518953918069e-06,0.0590300510815585,0.176854898004276,-2.52074510425597,0.011710664814587,0.061981981981982,0.469841603301475,"+/0"
"Anaerostipes hadrus","Streptococcus thermophilus",0.231094171140545,6.42604454759166e-07,0.0735913107629035,0.0920939211041212,-2.51398950010326,0.0119373987895008,0.0624144144144144,0.469841603301475,"+/0"
"[Eubacterium] eligens","Streptococcus sp. A12",0.271530404051229,4.09124645273096e-09,0.119059902345108,0.00630996600874001,-2.47148624659369,0.0134552726804882,0.0649369369369369,0.469841603301475,"+/+"
"Longibaculum sp. KGMB06250","Bifidobacterium pseudocatenulatum",0.177758121422001,0.000140398932950481,0.0225062649351079,0.60688895374653,-2.44455508355852,0.0145030931899851,0.0661261261261261,0.469841603301475,"+/0"
"Fusobacterium nucleatum","Pseudobutyrivibrio xylanivorans",-0.0711048769562654,0.130333050512885,0.0845059538593784,0.0529753276104716,2.4255223957294,0.0152863725444614,0.0671351351351351,0.469841603301475,"0/0"
"Dialister pneumosintes","Streptococcus anginosus",0.149852356403176,0.00136361980472333,-0.00472921901028709,0.913914510532662,-2.42218737788256,0.0154273934238489,0.0672432432432432,0.469841603301475,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus milleri",0.169531970166879,0.000284956290772076,0.0162145156562662,0.710890749415838,-2.41052363370722,0.0159296392188547,0.068,0.469841603301475,"+/0"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS2",0.659283323286372,0,0.562597098550056,0,-2.40976445285852,0.0159628226811935,0.0680720720720721,0.469841603301475,"+/+"
"Adlercreutzia equolifaciens","Ruminococcus bicirculans",0.242495101103311,1.68648124798665e-07,0.0923933988107164,0.0343038692061484,-2.40736501543354,0.01606810098355,0.0682882882882883,0.469841603301475,"+/+"
"Fusobacterium periodonticum","Streptococcus equinus",-0.024624290254992,0.600758910880029,0.129054383230928,0.00305294427284375,2.40179047793091,0.0163150501231597,0.0684324324324324,0.469841603301475,"0/+"
"Clostridium beijerinckii","Bifidobacterium longum",-0.0190204198172717,0.686071065322004,0.13441875135754,0.00202461042569846,2.39949718152401,0.0164176062095263,0.0686846846846847,0.469841603301475,"0/+"
"Fusobacterium nucleatum","Streptococcus anginosus",0.164724104691468,0.000424684536181053,0.014090776363114,0.747371877843806,-2.36663083484731,0.0179508282383942,0.0707387387387387,0.469841603301475,"+/0"
