"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS3",0.584702146930962,0,0.181292259757064,0.000654851196700612,-6.80956737232787,9.7892681160992e-12,0.010954954954955,0.391466123062399,"+/+"
"Gemella morbillorum","Dialister pneumosintes",0.542406907876547,0,0.129383680712773,0.0154320877170897,-6.68615307378514,2.29113377412511e-11,0.0113513513513514,0.391466123062399,"+/+"
"Streptococcus sp. JS71","Streptococcus sp. HSISS2",0.629835904511933,0,0.259587298909068,8.49144564663007e-07,-6.65858940279158,2.7646809843101e-11,0.0114594594594595,0.391466123062399,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. JS71",0.965945208440464,0,0.986629656694679,0,6.61966918421455,3.60003606697188e-11,0.0116036036036036,0.391466123062399,"+/+"
"Parvimonas micra","Romboutsia ilealis",0.0497460754599983,0.290198519895013,0.47672721995692,0,6.56721204312535,5.12660203044279e-11,0.0116756756756757,0.391466123062399,"0/+"
"Butyrivibrio proteoclasticus","Clostridium beijerinckii",0.598981169257536,0,0.243646771015309,3.99603016099093e-06,-6.20249528736998,5.55748495521706e-10,0.0136216216216216,0.391466123062399,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. I-G2",0.97044631003388,0,0.98769743572508,0,6.19758658204809,5.73355001690114e-10,0.0136216216216216,0.391466123062399,"+/+"
"Bifidobacterium bifidum","Bifidobacterium adolescentis",0.0946071469010545,0.0439272492111353,0.481790328485814,0,6.02762583429126,1.66385697039214e-09,0.0145225225225225,0.391466123062399,"+/+"
"Streptococcus anginosus","Streptococcus sp. HSISS2",0.58345806271861,0,0.236616139182588,7.65737997632243e-06,-5.97274217594295,2.33298448586228e-09,0.0148108108108108,0.391466123062399,"+/+"
"Clostridium beijerinckii","Adlercreutzia equolifaciens",0.451677730808162,0,0.0609274367583433,0.255610700768917,-5.96293804474942,2.47742375994018e-09,0.0148108108108108,0.391466123062399,"+/0"
"[Eubacterium] eligens","Streptococcus sp. FDAARGOS 192",0.316520551462595,5.05973041242669e-12,-0.0955386502820355,0.0742522776862686,-5.932177135562,2.98943845743352e-09,0.0150630630630631,0.391466123062399,"+/0"
"Streptococcus anginosus","Streptococcus sp. JS71",0.591426788126722,0,0.253125300859439,1.61104356810604e-06,-5.89719335103355,3.69736521285445e-09,0.0152432432432432,0.391466123062399,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. HSISS2",0.606174455771482,0,0.28174733169927,8.26947936793943e-08,-5.78745648999041,7.14601888428555e-09,0.0155315315315315,0.391466123062399,"+/+"
"[Eubacterium] eligens","Streptococcus sp. HSISS3",0.32350112629793,1.60871316268185e-12,-0.0774797298837364,0.148036207860684,-5.78627582053724,7.19640159287176e-09,0.0155315315315315,0.391466123062399,"+/0"
"Streptococcus anginosus","Streptococcus sp. I-G2",0.604106141983114,0,0.282798552495139,7.366011045562e-08,-5.72576103528719,1.02971080277143e-08,0.0159279279279279,0.391466123062399,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. HSISS3",0.530069748866577,0,0.180908366193258,0.000672681733497882,-5.70410960591967,1.16952806900855e-08,0.0162162162162162,0.391466123062399,"+/+"
"Streptococcus anginosus","Streptococcus sp. I-P16",0.609152319063372,0,0.292042220124195,2.60854995381976e-08,-5.6964699208885,1.22313458673527e-08,0.0163243243243243,0.391466123062399,"+/+"
"Fusobacterium nucleatum","Parvimonas micra",0.60618326986055,0,0.291952615319664,2.6354060489453e-08,-5.63192122461247,1.78213086741707e-08,0.0166846846846847,0.391466123062399,"+/+"
"Streptococcus milleri","Streptococcus sp. I-G2",0.715587944472369,0,0.462990303038194,0,-5.56564074649222,2.61190863587817e-08,0.0171891891891892,0.391466123062399,"+/+"
"Pseudobutyrivibrio xylanivorans","Clostridium beijerinckii",0.570816219754044,0,0.248222167759632,2.58922687579322e-06,-5.53458903671062,3.11958930244548e-08,0.0174414414414414,0.391466123062399,"+/+"
"[Eubacterium] eligens","Streptococcus salivarius",0.281383756863219,1.04272723788768e-09,-0.0986170355098717,0.0653508788769679,-5.43526473682159,5.47151342800347e-08,0.0181261261261261,0.391466123062399,"+/0"
"Streptococcus sp. JS71","Streptococcus thermophilus",0.433972486555521,0,0.0832924276716289,0.119853675981202,-5.33964466582462,9.31289312962833e-08,0.0188108108108108,0.391466123062399,"+/0"
"Romboutsia ilealis","Fusobacterium periodonticum",-0.0107541674926725,0.819244401999697,0.354117963455789,8.87800943871753e-12,5.33410195483799,9.60185649992407e-08,0.0188468468468468,0.391466123062399,"0/+"
"Streptococcus sp. I-G2","Streptococcus thermophilus",0.421298612946286,0,0.0745886040772451,0.16380936874774,-5.24508568164461,1.56209715907433e-07,0.0192432432432432,0.391466123062399,"+/0"
"Streptococcus sp. A12","Streptococcus sp. HSISS3",0.452122756073433,0,0.11389404426077,0.0331653564538108,-5.22313337741528,1.75920580278111e-07,0.0193153153153153,0.391466123062399,"+/+"
"Fusobacterium periodonticum","Streptococcus sp. I-G2",-0.022934398537687,0.625984457619345,0.334117583075664,1.42074796372071e-10,5.18699886190775,2.13710036422263e-07,0.0196036036036036,0.391466123062399,"0/+"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS3",0.307974217974578,1.97684091318706e-11,-0.0517233018243751,0.334625590646914,-5.18252813998977,2.18898327536173e-07,0.0196036036036036,0.391466123062399,"+/0"
"Streptococcus milleri","Streptococcus sp. HSISS3",0.594366654589911,0,0.307386150152244,4.28271196284413e-09,-5.13574848915836,2.81023286620452e-07,0.0199279279279279,0.391466123062399,"+/+"
"Streptococcus sp. A12","Streptococcus thermophilus",0.378064524576427,0,0.0331308528116262,0.536724439575709,-5.10664299914238,3.27932463560769e-07,0.0201081081081081,0.391466123062399,"+/0"
"Streptococcus sp. A12","Streptococcus sp. HSISS2",0.476786157100642,0,0.154347676788794,0.00379622489971654,-5.08660260685741,3.64534539461212e-07,0.0202162162162162,0.391466123062399,"+/+"
"Parvimonas micra","Gemella morbillorum",0.409160543828703,0,0.66270996057151,0,5.0838359135215,3.69887514762924e-07,0.0202522522522523,0.391466123062399,"+/+"
"Streptococcus sp. A12","Streptococcus milleri",0.518833364373304,0,0.212784540110749,6.00435226392193e-05,-5.02261145330783,5.0973599254099e-07,0.0206846846846847,0.391466123062399,"+/+"
"Romboutsia ilealis","[Eubacterium] eligens",0.305812669343651,2.77116107838538e-11,-0.0415242101824915,0.438693172264422,-5.00597012428671,5.55813780690347e-07,0.0206846846846847,0.391466123062399,"+/0"
"Fusobacterium periodonticum","Streptococcus sp. JS71",-0.0226893305694257,0.629680120190335,0.321456866545981,7.43432426730806e-10,4.98491713247595,6.19883746384091e-07,0.0207207207207207,0.391466123062399,"0/+"
"Streptococcus sp. HSISS1","Streptococcus sp. FDAARGOS 192",0.966530622537841,0,0.983370310770349,0,4.9571857745728,7.15215827754263e-07,0.021009009009009,0.391466123062399,"+/+"
"Streptococcus milleri","Streptococcus sp. JS71",0.662457967543539,0,0.421522591976762,0,-4.86833131801705,1.12544529108733e-06,0.0217297297297297,0.391466123062399,"+/+"
"Streptococcus anginosus","Streptococcus sp. HSISS1",0.56061983178588,0,0.280856260677947,9.11814614923401e-08,-4.83312793256095,1.34404352983873e-06,0.0221621621621622,0.391466123062399,"+/+"
"Streptococcus anginosus","Streptococcus salivarius",0.523626346140016,0,0.234853598185463,8.98553923489587e-06,-4.78940046043349,1.67280351194352e-06,0.0226306306306306,0.391466123062399,"+/+"
"Pseudobutyrivibrio xylanivorans","Romboutsia ilealis",0.341510836413611,7.28306304154103e-14,0.0168699545583747,0.75314032504457,-4.74637383267053,2.07095801940548e-06,0.022954954954955,0.391466123062399,"+/0"
"Fusobacterium periodonticum","Streptococcus sp. I-P16",-0.0205013274616452,0.66307691179548,0.306234285056531,4.92292784315396e-09,4.71778607855162,2.38425001052742e-06,0.0230630630630631,0.391466123062399,"0/+"
"Anaerostipes hadrus","Romboutsia ilealis",0.335893810111884,1.95399252334028e-13,0.0136812829622667,0.798684728368436,-4.70218398904583,2.57393398497311e-06,0.0231351351351351,0.391466123062399,"+/0"
"Streptococcus sp. I-P16","Streptococcus milleri",0.685984106089392,0,0.466430031724117,0,-4.68898951978134,2.7455744803391e-06,0.0232072072072072,0.391466123062399,"+/+"
"Butyrivibrio proteoclasticus","Romboutsia ilealis",0.332508284471714,3.50830475781549e-13,0.0108830258107154,0.839228492633251,-4.68800460876597,2.75881807098976e-06,0.0232072072072072,0.391466123062399,"+/0"
"Streptococcus thermophilus","Streptococcus sp. HSISS3",0.369757376648188,4.44089209850063e-16,0.0540494054365191,0.313314445116821,-4.67788883691273,2.89843594417001e-06,0.0233513513513514,0.391466123062399,"+/0"
"Lactobacillus ruminis","Bifidobacterium bifidum",0.0157127853702742,0.738459322761327,0.334393266373511,1.36929356742144e-10,4.65005618760363,3.31844610307151e-06,0.0236036036036036,0.391466123062399,"0/+"
"Streptococcus anginosus","Streptococcus sp. A12",0.462437564721509,0,0.16701447470691,0.00171603631928763,-4.64671192022427,3.37267637645978e-06,0.0236036036036036,0.391466123062399,"+/+"
"Anaerostipes hadrus","Streptococcus sp. A12",0.315272481090358,6.1908256299148e-12,-0.00241600084254562,0.964077330192328,-4.60458067474916,4.13297778988897e-06,0.0241441441441441,0.391466123062399,"+/0"
"Streptococcus sp. HSISS1","Streptococcus thermophilus",0.384584262034582,0,0.0804224180182704,0.133196160257338,-4.54894313958458,5.39160074393701e-06,0.0246846846846847,0.391466123062399,"+/0"
"Streptococcus milleri","Streptococcus sp. FDAARGOS 192",0.640083521505023,0,0.410182972475326,1.33226762955019e-15,-4.51606081825625,6.30005773954338e-06,0.0248648648648649,0.391466123062399,"+/+"
"[Eubacterium] eligens","Streptococcus sp. HSISS1",0.231735375169763,5.97101495358743e-07,-0.0858290600540909,0.108950184103128,-4.51016883449562,6.47760507379291e-06,0.0249369369369369,0.391466123062399,"+/0"
"Streptococcus sp. I-P16","Streptococcus thermophilus",0.373136489767724,2.22044604925031e-16,0.0709270122336411,0.185554902091964,-4.49549802360205,6.94073029891193e-06,0.024972972972973,0.391466123062399,"+/0"
"Streptococcus sp. JS71","Streptococcus sp. I-G2",0.981101634227558,0,0.991308639858081,0,4.48807985190966,7.18679927004199e-06,0.025045045045045,0.391466123062399,"+/+"
"[Eubacterium] eligens","Streptococcus sp. JS71",0.220650729927126,2.0631412436245e-06,-0.0949591632640663,0.0760335176517473,-4.47547930540281,7.62400836507354e-06,0.0251171171171171,0.391466123062399,"+/0"
"[Eubacterium] eligens","Clostridium beijerinckii",0.369581572671429,4.44089209850063e-16,0.0697738604942756,0.192824997630751,-4.45398024489478,8.42928596745312e-06,0.0252252252252252,0.391466123062399,"+/0"
"Romboutsia ilealis","Adlercreutzia equolifaciens",0.284721890707484,6.48136433412105e-10,-0.0227236467547273,0.671817856691879,-4.41882530986103,9.92388189954841e-06,0.0254054054054054,0.391466123062399,"+/0"
"Anaerostipes hadrus","Pseudobutyrivibrio xylanivorans",0.49082398383853,0,0.218345106954161,3.78759845185428e-05,-4.41444094174996,1.0127135702132e-05,0.0254414414414414,0.391466123062399,"+/+"
"Parvimonas micra","Dialister pneumosintes",0.350987052201459,1.31006316905768e-14,0.054667225449404,0.307807049756748,-4.36710363978847,1.25904993597883e-05,0.0258378378378378,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS2",0.262567733498029,1.35385547217481e-08,-0.0418356789116543,0.435263946288881,-4.35137903487823,1.3528395138769e-05,0.025981981981982,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. FDAARGOS 192",0.285250147632761,6.0080829200615e-10,-0.0157342643033187,0.769272776171097,-4.32896114633,1.49814358847111e-05,0.0262702702702703,0.391466123062399,"+/0"
"[Eubacterium] eligens","Streptococcus sp. I-G2",0.21042656506465,6.12622064544155e-06,-0.0896065605054265,0.0941784080039947,-4.24972113686057,2.1403681264344e-05,0.027027027027027,0.391466123062399,"+/0"
"Gemella morbillorum","Prevotella intermedia",0.303713474625337,3.83677534188109e-11,0.0109343943570067,0.838480024005961,-4.23859297714024,2.24925028017792e-05,0.0270630630630631,0.391466123062399,"+/0"
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS3",0.243732019537017,1.45269801965497e-07,-0.0534103822387774,0.319078381808447,-4.23199346255094,2.31629143083076e-05,0.0271351351351351,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS1",0.279919320552268,1.28203825333628e-09,-0.00310133634867945,0.953897367009461,-4.07090002027498,4.68318473490363e-05,0.0286126126126126,0.391466123062399,"+/0"
"Streptococcus anginosus","Streptococcus sp. HSISS3",0.459422240665015,0,0.203639975821237,0.000124850357980932,-4.06187781355109,4.86795557281155e-05,0.0287927927927928,0.391466123062399,"+/+"
"Anaerostipes hadrus","Streptococcus sp. JS71",0.296204376036569,1.20291332450506e-10,0.0171191707258618,0.749614255402231,-4.03640899525722,5.42755650297579e-05,0.0290810810810811,0.391466123062399,"+/0"
"Streptococcus thermophilus","Streptococcus sp. HSISS2",0.334092962855432,2.66897615119888e-13,0.0637711296964194,0.234049432299386,-3.97111815225499,7.1536088163027e-05,0.0301621621621622,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. JS71",0.298155254902711,8.96767105018625e-11,0.0274494886650414,0.608796385538346,-3.9216368504177,8.79494745040093e-05,0.0308108108108108,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. A12",0.273526373435437,3.11526648921756e-09,0.00150281201210771,0.977650604023694,-3.90947219762459,9.24979999766744e-05,0.030954954954955,0.391466123062399,"+/0"
"Gemella morbillorum","Lactococcus garvieae",0.265515433551946,9.17821929569129e-09,-0.0063127098349931,0.906322261112888,-3.89794820002744,9.70111603922358e-05,0.0312792792792793,0.391466123062399,"+/0"
"[Eubacterium] eligens","Streptococcus sp. HSISS2",0.195690977084596,2.68320150755841e-05,-0.0797570146424895,0.136447211829704,-3.89555455109696,9.79743072505098e-05,0.0313513513513514,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. I-G2",0.284725781327766,6.47774944795287e-10,0.0148711333115801,0.781600814473295,-3.8923378108285,9.92828709331165e-05,0.0314594594594595,0.391466123062399,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus salivarius",0.27337107263539,3.18228421392064e-09,0.0037076497881547,0.944897382661852,-3.87624487221983,0.000106080928412673,0.0316756756756757,0.391466123062399,"+/0"
"[Eubacterium] eligens","Streptococcus equinus",0.180230129675326,0.000112789446020001,-0.0929328319999526,0.0825366995693979,-3.8570090954603,0.000114782892858697,0.0321081081081081,0.391466123062399,"+/0"
"Streptococcus sp. FDAARGOS 192","Streptococcus thermophilus",0.343828084259696,4.81836792687318e-14,0.0839556327002179,0.116923992484898,-3.84092360317501,0.000122572260183957,0.0323243243243243,0.391466123062399,"+/0"
"Fusobacterium periodonticum","Streptococcus milleri",0.0195893070662584,0.677202168295846,0.280135110883526,9.86586230489195e-08,3.75638445860926,0.000172385803789844,0.0339099099099099,0.391466123062399,"0/+"
"Blautia sp. SC05B48","Romboutsia ilealis",0.256370216479494,3.01860620943728e-08,-0.00415006019713869,0.938334690177383,-3.7302332970899,0.000191302550598717,0.0341981981981982,0.391466123062399,"+/0"
"Fusobacterium nucleatum","Streptococcus equinus",-0.0312505501652108,0.506568281558418,0.228541658042363,1.57732350811735e-05,3.69580425016235,0.000219191812086919,0.0347747747747748,0.391466123062399,"0/+"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS1",0.668455619053196,0,0.497600880368753,0,-3.66671309554152,0.000245688186874215,0.0356036036036036,0.391466123062399,"+/+"
"Butyrivibrio proteoclasticus","Prevotella intermedia",0.0019595490614367,0.966787607914876,0.257613417142953,1.03450435462449e-06,3.66331496432594,0.000248972086499054,0.0356036036036036,0.391466123062399,"0/+"
"Fusobacterium periodonticum","Streptococcus salivarius",-0.0184527778977065,0.694963711528959,0.236578080853293,7.68397242012497e-06,3.63544876156492,0.000277497147174101,0.0359279279279279,0.391466123062399,"0/+"
"Parvimonas micra","Streptococcus sp. I-G2",-0.0250952084175242,0.593811784602965,0.229267295756833,1.47970064943159e-05,3.62025991785057,0.000294307223040617,0.0362162162162162,0.391466123062399,"0/+"
"Anaerostipes hadrus","Clostridium beijerinckii",0.380102098669931,0,0.142028822699743,0.00778826270265887,-3.60159219686924,0.000316274218222672,0.0366126126126126,0.391466123062399,"+/+"
"Lactobacillus ruminis","Bifidobacterium longum",-0.0311583346674302,0.507823960439342,0.221885704018503,2.80706611763826e-05,3.59632095499133,0.000322749547965369,0.0369369369369369,0.391466123062399,"0/+"
"Anaerostipes hadrus","Streptococcus sp. I-G2",0.267381617456095,7.15837278342235e-09,0.017547583771304,0.743564991032005,-3.59191384823771,0.000328258376712029,0.037009009009009,0.391466123062399,"+/0"
"Butyrivibrio proteoclasticus","Streptococcus sp. FDAARGOS 192",0.220310790680794,2.14097924744472e-06,-0.0295615784049208,0.581504428898312,-3.5507507458558,0.000384134025897818,0.0381261261261261,0.3964272344642,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus thermophilus",0.283275314891499,7.97060417667694e-10,0.0383595502840964,0.474400480062597,-3.54106370557608,0.000398517344277207,0.0383783783783784,0.3964272344642,"+/0"
"Blautia sp. SC05B48","Streptococcus sp. HSISS3",0.22419920679223,1.39674631904896e-06,-0.0203557233278327,0.704318294322569,-3.47903386433938,0.000503224991054642,0.0396756756756757,0.3964272344642,"+/0"
"Fusobacterium nucleatum","Streptococcus salivarius",-0.0233765674925762,0.619340162612412,0.220736719207365,3.09533197970779e-05,3.47034454798874,0.000519791125018732,0.0397117117117117,0.3964272344642,"0/+"
"Parvimonas micra","Streptococcus sp. JS71",-0.0231961132773575,0.622048074527909,0.219191699673127,3.52731913770832e-05,3.44507957747367,0.000570891293966939,0.0400720720720721,0.3964272344642,"0/+"
"Streptococcus sp. A12","Streptococcus sp. HSISS1",0.505533974400284,0,0.301849561505297,8.32054825039563e-09,-3.43320101259258,0.000596499685803552,0.0402522522522522,0.3964272344642,"+/+"
"Anaerostipes hadrus","Streptococcus thermophilus",0.231094171140545,6.42604454759166e-07,-0.00171178766967181,0.974543763091149,-3.31973999601436,0.00090101321426241,0.0433873873873874,0.397634030732909,"+/0"
"Streptococcus salivarius","Streptococcus thermophilus",0.357377155475139,3.99680288865056e-15,0.138012321736543,0.00973452243046147,-3.2906144673911,0.00099968819822443,0.0442522522522523,0.397634030732909,"+/+"
"Fusobacterium periodonticum","Streptococcus equinus",-0.024624290254992,0.600758910880029,0.207048260855876,9.53909751972848e-05,3.28694044602876,0.00101282250531156,0.0442882882882883,0.397634030732909,"0/+"
"Parvimonas micra","Streptococcus sp. I-P16",-0.0263121502182666,0.576031039373623,0.205428421991254,0.000108466407799934,3.28690063520386,0.00101296569632032,0.0442882882882883,0.397634030732909,"0/+"
"Anaerostipes hadrus","Streptococcus sp. HSISS3",0.217617242075783,2.86518953918069e-06,-0.0133953742597087,0.802804493722324,-3.28463004329716,0.00102116360963261,0.0442882882882883,0.397634030732909,"+/0"
"Gemella morbillorum","Streptococcus anginosus",0.285632412964715,5.68673552692189e-10,0.0599733784382885,0.263143155666834,-3.27355341538971,0.00106204315363504,0.0447927927927928,0.397634030732909,"+/0"
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS2",0.184917525679103,7.38714445611688e-05,-0.0443168234055631,0.408502327768808,-3.24073786065855,0.00119220762194185,0.0456576576576577,0.397634030732909,"+/0"
"Butyrivibrio proteoclasticus","Streptococcus salivarius",0.209194696346468,6.95993536803385e-06,-0.0180697695026318,0.736212930826755,-3.22652845949183,0.00125301770234979,0.0462702702702703,0.397634030732909,"+/0"
"Streptococcus salivarius","Streptococcus sp. A12",0.495295421325697,0,0.303743758013275,6.63972921088885e-09,-3.21271208072402,0.00131488030463024,0.0465225225225225,0.397634030732909,"+/+"
"Anaerostipes hadrus","[Eubacterium] eligens",0.295428842168974,1.35106148491104e-10,0.0750512380305499,0.161203941102266,-3.21127062610112,0.00132149420310413,0.0465945945945946,0.397634030732909,"+/0"
"Streptococcus anginosus","Streptococcus thermophilus",0.306504104289837,2.48809861602695e-11,0.0876060735261726,0.101788579052302,-3.20482851498071,0.00135142970917388,0.0466306306306306,0.397634030732909,"+/0"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. I-P16",0.237922221445961,2.90763239707559e-07,0.0137949976922176,0.797047713319415,-3.20375592164912,0.00135647421376453,0.0466666666666667,0.397634030732909,"+/0"
"Streptococcus equinus","Streptococcus sp. HSISS3",0.582786452554268,0,0.412838767765184,8.88178419700125e-16,-3.1879165895286,0.00143301867544622,0.0471351351351351,0.397634030732909,"+/+"
"[Eubacterium] eligens","Streptococcus sp. I-P16",0.137908868195412,0.00323536981514172,-0.0876101485070825,0.101772595992073,-3.17370311745029,0.00150507551624587,0.0474234234234234,0.397634030732909,"+/0"
"Fusobacterium periodonticum","Streptococcus sp. A12",-0.0227111469584954,0.629350748938005,0.198171070938671,0.000190532547787559,3.13049502681571,0.00174511954134651,0.0486486486486487,0.397804849661047,"0/+"
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS1",0.203699852514116,1.21839573679061e-05,-0.013744938696159,0.797768243789128,-3.08557259879241,0.00203160620687046,0.0498018018018018,0.397804849661047,"+/0"
"Pseudobutyrivibrio xylanivorans","Blautia sp. SC05B48",0.554927390820251,0,0.384592454533627,8.77076189453874e-14,-3.08136840757331,0.00206051532226769,0.0498378378378378,0.397804849661047,"+/+"
"Anaerostipes hadrus","Butyrivibrio proteoclasticus",0.424988999970794,0,0.231150936625815,1.25235391834622e-05,-3.05791065226245,0.00222886020724681,0.0502702702702703,0.397804849661047,"+/+"
"Butyrivibrio proteoclasticus","Streptococcus sp. A12",0.205800841376988,9.85310997414501e-06,-0.00827543516043512,0.877398411371599,-3.03967794568101,0.00236831249616794,0.050990990990991,0.397804849661047,"+/0"
"Fusobacterium nucleatum","Prevotella intermedia",0.272143725199095,3.76346642738667e-09,0.0647776452659056,0.226734521956153,-3.0011806709512,0.00268934946823792,0.0525405405405405,0.397804849661047,"+/0"
"Streptococcus salivarius","Streptococcus sp. I-G2",0.634816653380467,0,0.490171500284455,0,-2.98504896760534,0.00283532931074565,0.0529009009009009,0.397804849661047,"+/+"
"Butyrivibrio proteoclasticus","Dialister pneumosintes",-0.0245197783747178,0.602305650645782,0.185209026899928,0.000496335086920041,2.96738940045466,0.003003403149342,0.0534774774774775,0.397804849661047,"0/+"
"Parvimonas micra","Lactococcus garvieae",0.202233314276686,1.41122226051671e-05,-0.00669989215318978,0.900605478342915,-2.96548339304173,0.00302207661100499,0.0534774774774775,0.397804849661047,"+/0"
