"","Median","low-CI","high-CI","p-value"
"Puccinia coronata",-1.1682969836564,-1.26434175030205,-1.07592857229356,1.96934584659225e-141
"Puccinia striiformis",-0.403809531132044,-0.495570580989558,-0.312480755321002,2.13577140862307e-17
"Puccinia graminis",-0.720977693898195,-0.829170369078948,-0.615898337716723,9.51010746454246e-39
"Puccinia sorghi",-0.703149181219115,-0.8196174545814,-0.589899790270748,1.62298881853537e-34
"Malassezia globosa",0.246121119288041,0.122515425876787,0.371595007545233,8.87055598675936e-05
"Malassezia restricta",-0.60444174862477,-0.990499982604547,-0.260219652473682,0.000543326004823778
"Malassezia sympodialis",-0.0924733969568214,-0.259615254573734,0.0705353959698714,0.267859726434152
"Malassezia vespertilionis",-0.441069515102733,-0.598044505824854,-0.287122634285643,1.34680052705836e-08
"Tilletiaria anomala",-0.723615989636654,-0.839140557905449,-0.609198391939647,3.24806487625689e-34
"Ceraceosorus bombacis",-0.814576372502323,-0.950044915286388,-0.678635693973277,9.8274446469385e-30
"Tilletia controversa",2.55759585367901,2.29493102798946,2.79552495285758,4.45846648412735e-67
"Tilletia walkeri",-0.880202030430333,-1.06757140435946,-0.68850228958721,1.32906572658905e-18
"Tilletia indica",-1.59046858419391,-1.74037358925347,-1.44469652155629,3.90354604112456e-90
"Tilletia caries",-3.05693657796991,-3.39120775764859,-2.52583870748762,4.27601460936698e-34
"Violaceomyces palustris",-0.891414633602047,-1.005284911135,-0.778149118210231,3.37160446786068e-49
"Testicularia cyperi",-0.85386515941153,-1.00120416345016,-0.70347034894244,2.53664083839105e-27
"Pseudozyma hubeiensis",-1.15181663710961,-1.29886141512052,-1.00607556659602,3.0781202152925e-47
"Kalmanozyma brasiliensis",-0.922747560623347,-1.04595785391578,-0.798440117535707,3.14806861935176e-41
"Moesziomyces aphidis",-0.46009141474492,-0.692168411752177,-0.225010475076504,0.000184117897566338
"Moesziomyces antarcticus",-1.33218712768928,-1.53772653354287,-1.14431944896212,1.52770144539525e-56
"Ustilago hordei",-1.22809516755116,-1.4185648563222,-1.04000803943028,4.87405807173828e-40
"Ustilago bromivora",-0.078099891337007,-0.242955761751409,0.0904047155567093,0.365962559098608
"Ustilago maydis",-0.312440246888586,-0.444977382436637,-0.182143486633,2.30023313994369e-06
"Anthracocystis flocculosa",-1.04168757220607,-1.19084581250165,-0.895457563836028,4.36632608418915e-46
"Sporisorium graminicola",-0.090992768480327,-0.250126475066664,0.0658504439655196,0.257817432865127
"Sporisorium reilianum",-0.396371738763525,-0.503318224173948,-0.291977763485391,3.52933667335218e-13
"Dacryopinax primogenitus",-0.756082273920525,-0.883938781286502,-0.627596049473022,4.43209307205642e-29
"Calocera viscosa",-1.46500349634089,-1.62538237314876,-1.31113857445411,1.15032010368931e-88
"Calocera cornea",-0.711637505810044,-0.814989509421893,-0.607920508870752,3.14500118940744e-41
"Xanthophyllomyces dendrorhous",-1.64262832963449,-1.81395721424541,-1.47600415831789,6.66963723215653e-79
"Trichosporon asahii",-0.328123161833385,-0.443631692930011,-0.215643709395124,8.61996525867234e-09
"Naematelia encephala",-1.06213684274227,-1.21670854793616,-0.908810251173288,4.40069269397827e-38
"Tremella mesenterica",-1.30753757687223,-1.42515730783786,-1.19115232355923,1.18747785292688e-88
"Kwoniella heveanensis",-0.878620322190256,-1.12188876453111,-0.662653440108882,2.56294013397232e-18
"Kwoniella bestiolae",-1.35741196211876,-1.53185110432237,-1.19195588259125,2.88290125154516e-59
"Kwoniella dejecticola",-0.773674032696644,-0.903418620033159,-0.644234546011649,6.18920153889238e-34
"Kwoniella pini",-1.42810121260053,-1.55976380912635,-1.29467169929876,1.78557157435605e-83
"Kwoniella mangrovensis",-1.15729504941787,-1.53710450260152,-0.770550725026856,5.38571262353016e-16
"Cryptococcus wingfieldii",-2.73888871757977,-3.02460034336575,-2.43720267573731,6.09266425249258e-85
"Cryptococcus amylolentus",-0.492487416037071,-0.682506372489669,-0.344766807303947,9.4505863669172e-06
"Cryptococcus gattii VGII",-0.754808788912281,-1.22562898681475,-0.339265090475386,5.10966772487291e-05
"Cryptococcus gattii VGIII",-0.660204440607659,-1.14128399358098,-0.335745070312686,0.000114492781022611
"Cryptococcus gattii VGIV",-3.48606875330237,-3.78070062990232,-3.18432963787186,1.30636776098459e-67
"Cryptococcus gattii VGI",-1.43791638659753,-2.30594981484336,-1.1399843376136,3.2751483670719e-15
"Cryptococcus depauperatus",-3.39014667358459,-3.637311202018,-3.08486167154269,4.01758033209127e-57
"Cryptococcus neoformans",-0.680863174610662,-0.870096569854478,-0.494286614722125,3.80952305024928e-13
"Sphaerobolus stellatus",-0.609282158425797,-0.702667155059579,-0.51936783528999,7.78254701564381e-44
"Punctularia strigosozonata",-1.18547336157035,-1.31666602320733,-1.05640393582151,1.0984922270953e-62
"Gloeophyllum trabeum",-1.27626021843115,-1.39335217892211,-1.15927993708468,4.45661420476153e-88
"Neolentinus lepideus",-1.16026928586867,-1.28612207850959,-1.03727337794186,5.85396767144936e-75
"Sistotremastrum niveocremeum",-1.83205302553045,-1.99713345582916,-1.67479582260847,6.61689580160947e-96
"Sistotremastrum suecicum",-2.31503781468284,-2.84045382303234,-1.85818573449422,7.86695523785666e-61
"Serendipita vermifera",-1.20788658939528,-1.34629370540625,-1.0711551993678,1.55946990212419e-61
"Serendipita indica",-1.39155401739742,-1.56742349868678,-1.22434186483443,2.47477326342232e-71
"Exidia glandulosa",-0.767258537535282,-0.875343783894097,-0.658319889083542,1.30261210493994e-42
"Schizopora paradoxa",-0.919083033228277,-1.05183830212577,-0.791940853923559,1.11103500191666e-55
"Fomitiporia mediterranea",-1.15991155266861,-1.26622100532445,-1.05490590466347,2.59781082958817e-89
"Pyrrhoderma noxium",-1.12195477307139,-1.24648443191784,-0.998220769788699,1.488652335518e-62
"Botryobasidium botryosum",-0.662512141022308,-0.77899936359533,-0.548372732179877,3.22168846177533e-30
"Rhizoctonia solani",-0.407061055718424,-0.489340464578027,-0.327262668123729,2.2137474120036e-24
"Peniophora sp. CONT",-0.86490142917749,-1.00855061822458,-0.72989117833246,3.14877969565947e-42
"Stereum hirsutum",-0.599307534253968,-0.71655075203347,-0.48577985810779,5.37632162694054e-24
"Heterobasidion irregulare",-0.522013558230208,-0.660708131674959,-0.383584139275639,3.06307027820917e-13
"Phlebia centrifuga",-0.907869767167159,-1.0377530820973,-0.781646898881501,9.92486343575015e-48
"Gelatoporia subvermispora",-1.09955215268362,-1.20755256461411,-0.992156322709045,1.08234240502315e-74
"Fomitopsis pinicola",-0.699572705939351,-0.837683239572711,-0.561976279927402,3.2966449636444e-22
"Daedalea quercina",-0.707862541736872,-0.823490205625721,-0.592696814781014,6.3581909139315e-32
"Grifola frondosa",-0.8416643432361,-0.968488301932957,-0.718471567491276,1.71883593434512e-40
"Postia placenta",-1.12152620886528,-1.30619358529831,-0.947698842096465,7.28838210037256e-46
"Phlebiopsis gigantea",-0.91751930908582,-1.01055312224397,-0.824308453364976,1.0793255227349e-67
"Phanerochaete carnosa",-0.567415552622289,-0.677437745597354,-0.461220815419206,6.15796668859247e-27
"Phanerochaete chrysosporium",-0.317114605936976,-0.444122630646453,-0.192238151308857,5.92100090301123e-07
"Wolfiporia cocos",-0.287331464164476,-0.458352453594385,-0.121081889839552,0.00060961998909888
"Laetiporus sulphureus",-1.27462275711233,-1.37402511350869,-1.17806801254925,4.02232809700729e-112
"Ganoderma sinense",-0.819136586124379,-0.93122957369207,-0.709251755749746,6.50621481598536e-50
"Dichomitus squalens",-0.0620520374981835,-0.172652505059733,0.0480754131305721,0.268975624472684
"Trametes pubescens",-1.22030930451955,-1.3482875490342,-1.09526611129911,5.66815263744485e-78
"Trametes coccinea",-0.489319152398477,-0.598377841169614,-0.381609737457148,1.11645860312153e-18
"Trametes cinnabarina",-0.619776668198376,-0.754980179066424,-0.484241499243805,4.87306803474968e-19
"Trametes versicolor",-0.727242901457636,-0.854272196972916,-0.600588184879739,1.26961744826007e-29
"Jaapia argillacea",-0.359085366043207,-0.488854120134607,-0.231754015106106,3.40440906852543e-08
"Plicaturopsis crispa",-1.47686516948443,-1.58496772331316,-1.36930178903866,4.60889018497809e-121
"Piloderma croceum",-1.17682202185391,-1.28328002018836,-1.07112290098442,3.55601981796913e-90
"Fibularhizoctonia sp. CBS 109695",-0.815759030486439,-0.923451733567836,-0.710049360249976,1.27235247188929e-51
"Serpula lacrymans",-3.32192809488736,NA,NA,2.98460307797608e-06
"Coniophora puteana",-0.605845720636626,-0.72367869261004,-0.493576020397561,9.58825350797761e-27
"Hydnomerulius pinastri",-1.14041059772191,-1.31437244165133,-0.970249479097821,3.99882774375068e-39
"Paxillus involutus",-0.92776296467153,-1.09514960219754,-0.760001522962884,2.74774642084326e-27
"Paxillus rubicundulus",-0.30252149580518,-0.410221280722414,-0.196162062157605,2.27918622347377e-08
"Pisolithus tinctorius",-1.08525799380578,-1.19823281816573,-0.973049905875226,2.33772881179597e-65
"Pisolithus microcarpus",-1.16875381024325,-1.30063722847224,-1.03603210687885,4.12185000601622e-65
"Scleroderma citrinum",-0.873449288878186,-1.03112151156752,-0.723726249161213,1.66246960638323e-34
"Suillus luteus",-1.42946118469812,-1.56892426636162,-1.29769363395681,9.42693919711215e-97
"Rhizopogon vinicolor",-1.17252392657391,-1.37826244480608,-0.983608944986328,3.76142538187662e-42
"Rhizopogon vesiculosus",-1.94749153588948,-2.19565372853985,-1.71321793538776,8.02063901264224e-73
"Schizophyllum commune",-0.707971429443389,-0.827619652620779,-0.587823397162492,1.9052660924914e-28
"Amanita muscaria",-1.31935744788007,-1.43083496318793,-1.20869201832508,8.53611604131983e-98
"Amanita thiersii",-1.07675123351912,-1.17349509577363,-0.982384741799562,2.01362932402708e-100
"Hebeloma cylindrosporum",-1.01198045878666,-1.16789509351429,-0.859922788915336,3.53353867430396e-36
"Fistulina hepatica",-1.34869165662014,-1.4784373831303,-1.22224688945636,3.17032228142636e-87
"Laccaria bicolor",-0.434054327930334,-0.533545473975899,-0.335552611852514,1.08557763248849e-17
"Laccaria amethystina",-0.67747035010483,-0.816109091816666,-0.543303829852439,1.08448364376542e-23
"Pleurotus ostreatus",-0.940933977394866,-1.07082857266261,-0.813718279428345,3.00015964065785e-53
"Coprinopsis cinerea",-1.03283947005594,-1.14137858264838,-0.926778929324424,1.67561108443029e-76
"Moniliophthora perniciosa",-1.17530256767843,-1.31366236710175,-1.03853469781143,2.63332606029844e-55
"Moniliophthora roreri",-0.953267364701307,-1.05476640721247,-0.852355460421893,4.86825931938715e-68
"Hypsizygus marmoreus",-0.695379645275661,-0.824434779182838,-0.572348462555012,4.15693146906367e-31
"Termitomyces sp. J132",-1.35745109575465,-1.48413974863812,-1.23461250015669,8.78093034160092e-97
"Gymnopus luxurians",-0.843476908936106,-0.957157032899755,-0.731239817872563,2.37034433469718e-46
"Lentinula edodes",-1.10801165171725,-1.23232252601337,-0.982568703257452,3.46874899690501e-60
"Cylindrobasidium torrendii",-1.02631983361548,-1.13195928675196,-0.920057401082206,3.36984291239404e-66
"Armillaria solidipes",-0.372822359045981,-0.616347001919646,-0.154935581224966,0.000562515707543058
"Armillaria ostoyae",-1.19126869595599,-1.3273224258435,-1.05620305224849,3.79599460634576e-64
"Armillaria gallica",-0.804671407317437,-0.949577943180679,-0.661659851988306,2.56971863997484e-29
"Hypholoma sublateritium",-1.28101344629014,-1.39412999693679,-1.16999983177609,1.35094781969859e-103
"Galerina marginata",-0.748225647069828,-0.871057917285031,-0.627355016596979,8.94688124398516e-32
"Agaricus bisporus",-0.553243841005879,-0.675321248860925,-0.4334050026146,3.90132654881984e-20
"Leucoagaricus sp. SymC.cos",-1.15588342777081,-1.25401658703301,-1.0591915341492,8.65224472051119e-103
"Protomyces lactucaedebilis",-1.34841041903827,-1.57531352962067,-1.12540936532322,4.35600466869551e-31
"Neolecta irregularis",-1.66145198104018,-1.84233214564874,-1.49008553138698,1.027868258552e-76
"Saitoella complicata",-0.191572827033539,-0.393923216936917,0.00472455475873358,0.0558743066236453
"Schizosaccharomyces pombe",-1.23078040701584,-1.35364715832414,-1.11024677774975,1.89828827028698e-84
"Pneumocystis jirovecii",-3.0272215261595,-3.52795764254197,-2.42135740956919,2.9987121174831e-63
"Pneumocystis murina",-1.79504364507457,-2.00747637018635,-1.58915998008121,2.5717076996297e-63
"Pneumocystis carinii",-0.465876994263038,-0.628779235375604,-0.310871581621014,4.4453258795329e-09
"Tortispora caseinolytica",-0.560110895642239,-0.701905303243242,-0.41972981336545,3.56706244974648e-15
"Yarrowia lipolytica",-2.17898680955383,-2.45966531813042,-1.88988225472479,1.78740199875002e-42
"Sugiyamaella lignohabitans",-1.01953425907772,-1.19927820277187,-0.840135218488887,2.47550237268811e-28
"Lipomyces starkeyi",-1.61325916920788,-1.78584039022303,-1.44394183902161,2.87254121561185e-79
"Metschnikowia bicuspidata",-0.728552513457026,-0.844238900028635,-0.614082911828161,4.22146133518347e-34
"Clavispora lusitaniae",-1.09167049512209,-1.30133013546503,-0.897434548307183,9.0526968813149e-32
"[Candida] intermedia",-0.646329104234428,-0.777860303380317,-0.514863323101703,1.95553145093909e-20
"Kuraishia capsulata",-0.587238699886608,-0.774405209105406,-0.410218762808826,2.37667878929003e-11
"Nadsonia fulvescens",-0.658308264483355,-0.823682941189239,-0.499107556859379,1.32186864449133e-16
"Ascoidea rubescens",-0.708319481957345,-0.883724008922216,-0.536610893944418,4.28587657439837e-17
"Komagataella phaffii",-3.32192809488736,NA,NA,2.98460307797608e-06
"Komagataella pastoris",-2.81037222457101,-3.23960880810447,-2.37908619665902,2.22222922272187e-61
"Wickerhamomyces anomalus",-1.14799987158383,-1.32895043078038,-0.973173360473697,5.7323901475358e-41
"Cyberlindnera jadinii",-1.32346122929573,-1.46360135783421,-1.18871137296636,2.44216667347615e-81
"Cyberlindnera fabianii",-1.37422125104446,-1.50811867792459,-1.2432428987448,1.25086537854057e-88
"Hanseniaspora osmophila",-1.4589487826693,-1.60228734934424,-1.31914753481947,6.72273035891561e-83
"Hanseniaspora opuntiae",-1.93750568764724,-2.1643722459061,-1.72565051555378,3.08311941791589e-91
"Hanseniaspora uvarum",-2.97705853065501,-3.28989892355197,-2.6681851154024,3.38869480131076e-94
"Hanseniaspora guilliermondii",-0.932854844902504,-1.03109554870994,-0.837361883897629,2.68735942961816e-77
"Hanseniaspora valbyensis",-1.50360667611104,-1.71228883615728,-1.29774689046905,4.30132720460433e-51
"Brettanomyces nanus",-0.74604908094861,-0.877994380064109,-0.615616537023178,1.73071947057199e-28
"Brettanomyces bruxellensis",-1.3009990232491,-1.4978322106983,-1.11738476304924,6.58998848465507e-52
"Ogataea parapolymorpha",-0.731151914259252,-0.908272207024043,-0.56319855064587,2.68644577347306e-18
"[Candida] arabinofermentans",-0.692762644804833,-0.869386781312915,-0.534459163184476,1.41145050403787e-21
"Pichia membranifaciens",-1.84484832529089,-2.04593272563642,-1.65344253722974,6.88914909400211e-91
"Pichia kudriavzevii",-1.54135833186679,-1.75742760845618,-1.33203322164139,2.56913209231764e-48
"Millerozyma farinosa",-1.43465005670314,-1.54589292432126,-1.3240075263864,7.7003314474476e-107
"Yamadazyma tenuis",-1.18424655349163,-1.28815305062123,-1.08008890830706,5.36352787541319e-79
"Scheffersomyces stipitis",-1.44945769987629,-1.57458092585286,-1.32603689130607,1.58440343059055e-96
"Debaryomyces hansenii",-1.12781758724348,-1.31070163637275,-0.942202856097137,7.86027166823149e-31
"Suhomyces tanzawaensis",-2.03199057793639,-2.22526395627666,-1.85025644010139,1.63093164628803e-109
"Babjeviella inositovora",-0.849095029279177,-0.989475415478231,-0.713337474531748,1.28754941815414e-35
"Meyerozyma guilliermondii",-1.30926433166112,-1.51700860097916,-1.10957671067918,3.45282733613152e-36
"Hyphopichia burtonii",-2.87099832121887,-3.24101233093978,-2.50473785514309,7.7795886620492e-99
"Spathaspora passalidarum",-0.762597777094897,-0.863561659799563,-0.661784094640054,9.24564102946007e-45
"Lodderomyces elongisporus",-1.1426873233692,-1.32911162744981,-0.975205704453122,2.77962979835006e-50
"Candida dubliniensis",-0.405150363403144,-0.519019126019868,-0.293803522526385,7.13076349737062e-13
"Candida maltosa",-1.56234277670137,-1.68709540579153,-1.4388867716049,5.91012014911417e-98
"Candida parapsilosis",-2.87326659924318,-3.19006169737655,-2.53092466390577,1.24739091997456e-69
"Candida orthopsilosis",-1.20614214217947,-1.38667861098071,-1.03091304966627,4.82302689523891e-43
"Candida tropicalis",-0.640263613983301,-0.779387525393469,-0.499483273254888,2.67106696950669e-18
"Candida albicans",0.273472387056244,0.0962751374212848,0.453274677867336,0.0025580483894885
"Saccharomycetaceae sp. 'Ashbya aceri'",0.043197182867097,-0.157957767024469,0.237123088281474,0.673754298500152
"[Candida] glabrata",-0.988548677944803,-1.11531303022177,-0.858594272186595,2.81284577911997e-40
"Kazachstania africana",-0.987631568729611,-1.12024956554076,-0.854839262996925,1.25786929410863e-44
"Kazachstania naganishii",-0.114428646250056,-0.304928545644944,0.0802526452548098,0.243663031416573
"Eremothecium gossypii",0.94787008196614,0.700323188662796,1.36951618320433,7.87310546825165e-14
"Eremothecium cymbalariae",-1.49592124416491,-1.83574099210716,-1.17807058532569,5.95655319172498e-22
"Eremothecium sinecaudum",-2.79159172734803,-3.01173811129742,-2.54614201966257,7.77617881745585e-76
"Torulaspora globosa",-1.76836889152918,-1.93590658284523,-1.60300775149959,5.10725010820679e-87
"Torulaspora delbrueckii",-2.31145681026789,-2.65867752340758,-1.96334364745707,3.67204869883488e-54
"Zygotorulaspora mrakii",-0.854402805977662,-1.09183829533625,-0.635459708406474,1.19914917590387e-15
"Pachysolen tannophilus",-0.899798171717729,-1.06908532714357,-0.736595716198069,4.47590891440341e-29
"Naumovozyma castellii",-0.976008607595877,-1.20330201505885,-0.744574458368332,8.52539977632161e-19
"Naumovozyma dairenensis",-0.862781158820693,-1.00121704374709,-0.726570809123087,1.23562581587823e-34
"Zygosaccharomyces bailii",-4.50221991360715,-4.81643068353779,-4.19448287565437,4.32999334581756e-79
"Zygosaccharomyces parabailii",-3.95282064356196,-4.07482941734624,-3.84117496874541,5.8469914635517e-20
"Zygosaccharomyces rouxii",-1.50854762721857,-1.73500347974271,-1.28201031069822,2.82904686920732e-39
"Vanderwaltozyma polyspora",-0.583708358078899,-0.696472716404983,-0.472478838432649,3.45607424562643e-26
"Lachancea mirantina",-0.327013321914448,-0.562522043989167,-0.0947534425831221,0.00545149595071195
"Lachancea thermotolerans",-1.65031134812397,-1.82311224564746,-1.48136265093396,7.44276073733868e-80
"Lachancea dasiensis",-1.33967647487758,-1.52810965044462,-1.15731073378283,2.37675819492527e-48
"Lachancea meyersii",-1.43383616465873,-1.70854310495102,-1.16082196480302,8.70192216714958e-26
"Lachancea sp. PJ-2012a",-1.02790606910273,-1.27035532910364,-0.800945439804385,6.729481058106e-22
"Lachancea quebecensis",-1.63810146303423,-1.82224540810943,-1.45476929772161,1.27674312630726e-60
"Lachancea fermentati",-0.945344466558155,-1.18079062431202,-0.725816643076105,2.69485437155672e-23
"Lachancea nothofagi",-1.84777507270001,-2.07950274624321,-1.6276576428582,9.67864963576526e-68
"Kluyveromyces lactis",-2.74620549567044,-2.97000640442433,-2.51917889591427,3.2371275276293e-99
"Kluyveromyces marxianus",-0.866434803726087,-1.00310180233866,-0.731981197344974,1.19084366584661e-33
"Kluyveromyces dobzhanskii",-2.03264434668562,-2.22572454202928,-1.84282334572565,2.23698376695838e-92
"Tetrapisispora phaffii",-0.783705759300275,-0.888888087886152,-0.679383579326975,1.38686748880047e-45
"Tetrapisispora blattae",-1.43138643973762,-1.60557275075428,-1.25985911034276,2.08515364342884e-55
"Saccharomyces sp. 'boulardii'",0.103763056212381,-0.224783396239681,0.410838223765832,0.346727893314189
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",-1.42334782638704,-1.61522121793238,-1.23045916210374,2.29184816291983e-37
"Saccharomyces kudriavzevii",-1.83835096483969,-2.11899614988806,-1.52283049839341,3.96757692305216e-18
"Saccharomyces paradoxus",-1.9494009477246,-2.15816284362141,-1.74681399960276,2.46423664812635e-84
"Saccharomyces arboricola",-2.3671172325876,-2.57194378699392,-2.17527256322541,5.49291489547458e-139
"Saccharomyces eubayanus",-1.5577401043181,-1.77032748632223,-1.34758138763888,3.80885651724114e-51
"Saccharomyces cerevisiae",-0.0980449007266024,-0.335745586893694,0.139471235899314,0.426295689312043
"Drechslerella stenobrocha",-1.0785794723736,-1.25790847100451,-0.904637817721182,3.5531204899181e-37
"Arthrobotrys oligospora",-0.861422632604348,-0.976828081880287,-0.745428384687798,1.71020005900625e-43
"Dactylellina haptotyla",-1.13469970163995,-1.256183446729,-1.01583183741811,2.00056022695322e-75
"Tuber borchii",-0.503154284121504,-0.602583110538023,-0.406758454061895,2.69427813780782e-25
"Tuber magnatum",-1.16266668130832,-1.26082716443248,-1.06817109583314,4.48450292409363e-113
"Umbilicaria pustulata",-0.87625025285549,-0.979966175342077,-0.771270490518353,4.75093836699645e-49
"Xylona heveae",-0.877396396254543,-1.00213878209495,-0.753483127833914,1.32628552041551e-40
"Coniosporium apollinis",-0.737895496487228,-0.841132958971829,-0.634940680481677,2.51502890599727e-40
