"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Streptococcus anginosus","Streptococcus equinus",0.335748033578815,1.14166454068254e-10,0.755179105735312,0,9.17653665381471,4.45179065248852e-20,0.0105945945945946,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus sp. A12",0.303743758013275,6.63972921088885e-09,0.72898995548592,0,8.84913338824864,8.8201503156326e-19,0.0112432432432432,0.783763472069942,"+/+"
"Streptococcus equinus","Streptococcus sp. HSISS3",0.412838767765184,8.88178419700125e-16,0.78021397238657,0,8.76191848218967,1.91955073109469e-18,0.0113873873873874,0.783763472069942,"+/+"
"Porphyromonas asaccharolytica","Prevotella intermedia",0.5637919215316,0,0.125405992035731,0.00400290762501232,-7.39637223828962,1.39955331637876e-13,0.0139459459459459,0.783763472069942,"+/+"
"Parvimonas micra","Romboutsia ilealis",0.47672721995692,0,0.0137989818550043,0.752430795591847,-7.29004640671957,3.0984827831546e-13,0.0140900900900901,0.783763472069942,"+/0"
"Bifidobacterium bifidum","Bifidobacterium adolescentis",0.481790328485814,0,0.0360990383780108,0.409127274719708,-7.06277194293573,1.63213474918657e-12,0.0146306306306306,0.783763472069942,"+/0"
"Parvimonas micra","Gemella morbillorum",0.66270996057151,0,0.857128136630568,0,6.99910735528261,2.57598426246821e-12,0.0147387387387387,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus sp. I-G2",0.490171500284455,0,0.764816596756824,0,6.80627197584641,1.00160279885314e-11,0.0153153153153153,0.783763472069942,"+/+"
"Streptococcus sp. A12","Streptococcus sp. HSISS2",0.154347676788794,0.00379622489971654,0.533824734839092,0,6.35085296340375,2.14124302211864e-10,0.0165045045045045,0.783763472069942,"+/+"
"Streptococcus anginosus","Streptococcus milleri",0.896788554026443,0,0.768292255411942,0,-6.34413511857308,2.23678450712647e-10,0.0165045045045045,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus sp. JS71",0.507214800038723,0,0.754752736198244,0,6.13497912300294,8.5170378220349e-10,0.016972972972973,0.783763472069942,"+/+"
"Fusobacterium nucleatum","Fusobacterium periodonticum",0.799298887426295,0,0.613809082712715,0,-5.51015508111135,3.58517688243972e-08,0.0187387387387387,0.783763472069942,"+/+"
"Streptococcus anginosus","Streptococcus salivarius",0.234853598185463,8.98553923489587e-06,0.546640016187194,0,5.40330564547328,6.54238381051441e-08,0.0190630630630631,0.783763472069942,"+/+"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS2",0.257311387275255,1.06608420202825e-06,0.562597098550056,0,5.39090822715329,7.01024709680022e-08,0.0191351351351351,0.783763472069942,"+/+"
"Romboutsia ilealis","Clostridium beijerinckii",0.0606102835086399,0.25809794504483,0.40808071874961,0,5.37970124253145,7.46095505661156e-08,0.0191351351351351,0.783763472069942,"0/+"
"Streptococcus sp. JS71","Streptococcus sp. HSISS2",0.259587298909068,8.49144564663007e-07,0.559247780904213,0,5.28514333495625,1.25606370022267e-07,0.0196036036036036,0.783763472069942,"+/+"
"Streptococcus equinus","Streptococcus sp. HSISS2",0.523460638499773,0,0.737182472099556,0,5.24346337644453,1.57590101043614e-07,0.0197477477477477,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus sp. I-P16",0.542070620412464,0,0.747387822372567,0,5.19643411927924,2.03147548255948e-07,0.019963963963964,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus sp. FDAARGOS 192",0.847874351702569,0,0.922232224869204,0,5.12840006712659,2.92214943924094e-07,0.0201801801801802,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus sp. HSISS1",0.823424458837292,0,0.906799461784959,0,4.93547493836269,7.9955947827592e-07,0.0208288288288288,0.783763472069942,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. HSISS2",0.28174733169927,8.26947936793943e-08,0.54374986106111,0,4.61832229782999,3.86855067626375e-06,0.0226306306306306,0.783763472069942,"+/+"
"Brachyspira pilosicoli","[Eubacterium] eligens",0.011023230395706,0.837185976608736,0.313971817878867,1.78523862359725e-13,4.53222683566271,5.83651256366801e-06,0.0232072072072072,0.783763472069942,"0/+"
"Streptococcus thermophilus","Streptococcus sp. HSISS3",0.0540494054365191,0.313314445116821,0.352074539896874,0,4.52913563770018,5.92254715598637e-06,0.0232072072072072,0.783763472069942,"0/+"
"Streptococcus milleri","Streptococcus sp. HSISS3",0.307386150152244,4.28271196284413e-09,0.550218207723806,0,4.34621664723541,1.38505772530548e-05,0.0246126126126126,0.783763472069942,"+/+"
"Streptococcus thermophilus","Streptococcus sp. HSISS2",0.0637711296964194,0.234049432299386,0.339920782173011,1.11022302462516e-15,4.18895261048666,2.80244909461698e-05,0.0258378378378378,0.783763472069942,"0/+"
"Streptococcus sp. FDAARGOS 192","Streptococcus thermophilus",0.0839556327002179,0.116923992484898,0.35620771919573,0,4.16349738168802,3.13409621274697e-05,0.026018018018018,0.783763472069942,"0/+"
"Streptococcus sp. HSISS1","Streptococcus thermophilus",0.0804224180182704,0.133196160257338,0.351806512076071,0,4.14220845761425,3.43977478600628e-05,0.0261261261261261,0.783763472069942,"0/+"
"Streptococcus salivarius","Streptococcus milleri",0.30113889325365,9.05188812794222e-09,0.530745606644701,0,4.04841591933905,5.1565452034904e-05,0.0267747747747748,0.783763472069942,"+/+"
"Streptococcus sp. A12","Streptococcus sp. HSISS3",0.11389404426077,0.0331653564538108,0.374836269895775,0,4.03739728053199,5.40474973394537e-05,0.026990990990991,0.783763472069942,"+/+"
"Streptococcus equinus","Streptococcus sp. JS71",0.558008272736974,0,0.339134899646699,1.33226762955019e-15,-3.99659308748075,6.4260619446864e-05,0.0273513513513514,0.783763472069942,"+/+"
"Streptococcus sp. A12","Streptococcus sp. FDAARGOS 192",0.31459813489809,1.76563075271474e-09,0.538401477172381,0,3.98850562755279,6.64908259017599e-05,0.0274594594594595,0.783763472069942,"+/+"
"Streptococcus milleri","Streptococcus sp. HSISS2",0.348953931596483,1.85129689356245e-11,0.564855465054366,0,3.98015740145956,6.88696526047768e-05,0.0275315315315315,0.783763472069942,"+/+"
"Blautia sp. SC05B48","Romboutsia ilealis",-0.00415006019713869,0.938334690177383,0.26312069134614,9.20057807718422e-10,3.95020349470505,7.80847762632124e-05,0.0276756756756757,0.783763472069942,"0/+"
"Gemella morbillorum","Romboutsia ilealis",0.375488412730466,3.66817687336152e-13,0.121693137650279,0.00523707836643617,-3.93417091652849,8.34843632140899e-05,0.0278198198198198,0.783763472069942,"+/+"
"Pseudobutyrivibrio xylanivorans","Romboutsia ilealis",0.0168699545583747,0.75314032504457,0.280466078006808,6.04032379669661e-11,3.9171122050246,8.96160435348262e-05,0.0278198198198198,0.783763472069942,"0/+"
"Streptococcus milleri","Streptococcus sp. HSISS1",0.36356295839787,2.23554508238522e-12,0.573038957464528,0,3.91327464635886,9.10528735931892e-05,0.0278198198198198,0.783763472069942,"+/+"
"Streptococcus equinus","Streptococcus sp. FDAARGOS 192",0.871291813627904,0,0.790298542983572,0,-3.84312860931703,0.000121475769592849,0.0285405405405405,0.783763472069942,"+/+"
"Parvimonas micra","Dialister pneumosintes",0.054667225449404,0.307807049756748,0.308561466218896,4.81836792687318e-13,3.81484637113009,0.000136267681721762,0.0287927927927928,0.783763472069942,"0/+"
"Romboutsia ilealis","Fusobacterium periodonticum",0.354117963455789,8.87800943871753e-12,0.109661057291049,0.0119286481388863,-3.75431847940561,0.000173813751482331,0.0296576576576577,0.783763472069942,"+/+"
"Butyrivibrio proteoclasticus","Romboutsia ilealis",0.0108830258107154,0.839228492633251,0.261111083885728,1.24580723515066e-09,3.70200369199237,0.000213903504849818,0.0303063063063063,0.783763472069942,"0/+"
"Streptococcus sp. HSISS1","Streptococcus sp. FDAARGOS 192",0.983370310770349,0,0.993214416203486,0,3.69556211780067,0.000219400828208301,0.0304864864864865,0.783763472069942,"+/+"
"Streptococcus equinus","Streptococcus sp. I-P16",0.583871336816525,0,0.392230748878595,0,-3.66541646400467,0.000246936407564188,0.0308108108108108,0.783763472069942,"+/+"
"Streptococcus sp. JS71","Streptococcus sp. HSISS3",0.176599808596061,0.000906067586401438,0.406038257923585,0,3.64382626891733,0.000268614767196944,0.0309189189189189,0.783763472069942,"+/+"
"Streptococcus thermophilus","Escherichia coli",-0.0341172914660596,0.524660411972299,0.212650541005405,8.78035710361047e-07,3.61046124463455,0.000305652972084436,0.0315675675675676,0.783763472069942,"0/+"
"Streptococcus equinus","Streptococcus sp. I-G2",0.537678072063578,0,0.33732324774655,1.99840144432528e-15,-3.60668361540499,0.000310135424039439,0.0316036036036036,0.783763472069942,"+/+"
"Fusobacterium periodonticum","Streptococcus milleri",0.280135110883526,9.86586230489195e-08,0.0384837973154844,0.378859950465741,-3.59962653928084,0.000318674530349388,0.0316756756756757,0.783763472069942,"+/0"
"Fusobacterium nucleatum","Porphyromonas asaccharolytica",0.0321540233871079,0.548806295201725,0.274099934124705,1.67853730914658e-10,3.5967459452372,0.000322222915021316,0.0316756756756757,0.783763472069942,"0/+"
"Streptococcus sp. I-G2","Streptococcus sp. HSISS3",0.181292259757064,0.000654851196700612,0.403165499031693,0,3.52424400573286,0.000424692963546754,0.0327927927927928,0.783763472069942,"+/+"
"Gemella morbillorum","Fusobacterium periodonticum",0.257841446537857,1.01125788320999e-06,0.0257518106221812,0.556036150090397,-3.43664763146417,0.000588961282202834,0.0339099099099099,0.783763472069942,"+/0"
"Streptococcus sp. I-P16","Streptococcus sp. HSISS3",0.180908366193258,0.000672681733497882,0.397334885098104,0,3.42973665876617,0.000604167305738327,0.0339099099099099,0.783763472069942,"+/+"
"Bifidobacterium angulatum","Bifidobacterium adolescentis",0.296682891961173,1.52722976487496e-08,0.0692051091550995,0.113237423985028,-3.41535597840897,0.000636987048747636,0.0341621621621622,0.783763472069942,"+/0"
"Streptococcus sp. A12","Streptococcus sp. HSISS1",0.301849561505297,8.32054825039563e-09,0.498025758274459,0,3.39458711371439,0.000687321697188702,0.0344864864864865,0.783763472069942,"+/+"
"Streptococcus anginosus","Bifidobacterium adolescentis",0.223287740263997,2.48969461740245e-05,-0.00715618257716551,0.870061785426464,-3.38225858516856,0.000718924365945628,0.0347747747747748,0.783763472069942,"+/0"
"Bifidobacterium bifidum","Bifidobacterium longum",0.316035813357343,1.47551704188231e-09,0.0929875149758375,0.033159209847323,-3.3780709029462,0.000729962567310181,0.0348828828828829,0.783763472069942,"+/+"
"Parvimonas micra","Streptococcus sp. I-G2",0.229267295756833,1.47970064943159e-05,5.39746368395999e-05,0.999015597002702,-3.36914916723299,0.000754006111697201,0.0350630630630631,0.783763472069942,"+/0"
"Dialister pneumosintes","Porphyromonas asaccharolytica",0.0811873558626918,0.129532926736214,0.304724395670522,9.61675183930311e-13,3.36901849550672,0.000754363666724972,0.0350630630630631,0.783763472069942,"0/+"
"Parvimonas micra","Streptococcus sp. JS71",0.219191699673127,3.52731913770832e-05,0.000192578602914906,0.996487713443087,-3.21397958945713,0.00130908978421579,0.0385945945945946,0.783763472069942,"+/0"
"Lactobacillus ruminis","Bifidobacterium bifidum",0.334393266373511,1.36929356742144e-10,0.125568467303169,0.00395547524589879,-3.19835057486235,0.00138216141454293,0.0389189189189189,0.783763472069942,"+/+"
"Parvimonas micra","Fusobacterium periodonticum",0.228852468505563,1.53478315418898e-05,0.0114462580862982,0.793591166710864,-3.19834589711468,0.00138218383704325,0.0389189189189189,0.783763472069942,"+/0"
"Streptococcus anginosus","Streptococcus thermophilus",0.0876060735261726,0.101788579052302,0.294600349847577,5.67856872635275e-12,3.11509597441118,0.0018388506842283,0.0409009009009009,0.783763472069942,"0/+"
"Butyrivibrio proteoclasticus","Clostridium beijerinckii",0.243646771015309,3.99603016099093e-06,0.429073453041692,0,3.03349485452148,0.00241738833697063,0.0435675675675676,0.783763472069942,"+/+"
"Parvimonas micra","Streptococcus sp. I-P16",0.205428421991254,0.000108466407799934,-0.000830404136849898,0.984855783543095,-3.02065870219611,0.00252225489301194,0.0439279279279279,0.783763472069942,"+/0"
"Streptococcus milleri","Streptococcus sp. FDAARGOS 192",0.410182972475326,1.33226762955019e-15,0.566332179324787,0,2.97808769294239,0.00290052984099194,0.0448288288288288,0.783763472069942,"+/+"
"Streptococcus sp. I-P16","Streptococcus sp. I-G2",0.98769743572508,0,0.981499506291218,0,-2.96770696769183,0.00300030214160764,0.045009009009009,0.783763472069942,"+/+"
"Anaerostipes hadrus","Longibaculum sp. KGMB06250",0.556248247013184,0,0.403669215711514,0,-2.8782366562917,0.0039990501234104,0.0470990990990991,0.783763472069942,"+/+"
"Roseburia intestinalis","Clostridium beijerinckii",0.341048162511126,5.55799850587846e-11,0.154982398493792,0.00036498642986893,-2.87357998267852,0.00405848299939475,0.0471711711711712,0.783763472069942,"+/+"
"Clostridium beijerinckii","Streptococcus sp. A12",0.0460041644957441,0.390873339214346,0.234332385327685,5.56485462155365e-08,2.78255647550693,0.00539324778935675,0.0503783783783784,0.783763472069942,"0/+"
"[Eubacterium] eligens","Streptococcus sp. JS71",-0.0949591632640663,0.0760335176517473,0.0967277669490725,0.0266759052870396,2.77599114648233,0.00550337070637303,0.0506666666666667,0.783763472069942,"0/+"
"Lactococcus garvieae","Adlercreutzia equolifaciens",0.196288041412193,0.00021981290627493,0.00868754096912699,0.842586720237044,-2.74572821244742,0.0060376758955015,0.0516036036036036,0.783763472069942,"+/0"
"[Eubacterium] eligens","Adlercreutzia equolifaciens",0.208440944650151,8.53487866270264e-05,0.0235177059918631,0.590819877997864,-2.71451070744042,0.00663737546442138,0.0525405405405405,0.783763472069942,"+/0"
"Streptococcus sp. I-P16","Streptococcus sp. JS71",0.986629656694679,0,0.980676150135321,0,-2.68032674348835,0.00735503280913547,0.053981981981982,0.783763472069942,"+/+"
"[Eubacterium] eligens","Streptococcus sp. I-G2",-0.0896065605054265,0.0941784080039947,0.0934498527244149,0.0322911435234849,2.65029279354217,0.00804220413513016,0.0550990990990991,0.783763472069942,"0/+"
"Lactobacillus ruminis","Bifidobacterium longum",0.221885704018503,2.80706611763826e-05,0.0435907731240862,0.318821157422063,-2.6279048097168,0.00859125529648341,0.055963963963964,0.783763472069942,"+/0"
"Adlercreutzia equolifaciens","Ruminococcus bicirculans",0.263110601855648,5.94528304365127e-07,0.0923933988107164,0.0343038692061484,-2.55239128845624,0.0106986291057629,0.0586666666666667,0.783763472069942,"+/+"
"Romboutsia ilealis","Ruminococcus bicirculans",-0.0224120272899692,0.676061767650264,0.152820695538492,0.000441617997890997,2.54738608108045,0.0108533282711812,0.058954954954955,0.783763472069942,"0/+"
"Fusobacterium nucleatum","Blautia sp. SC05B48",0.0177026905925985,0.74137871436681,0.190891032590462,1.06273539559609e-05,2.53459593760316,0.0112577095925961,0.0593513513513514,0.783763472069942,"0/+"
"Longibaculum sp. KGMB06250","Blautia sp. SC05B48",0.541509990458721,0,0.406016475769398,0,-2.5331567223514,0.0113040399663838,0.0593513513513514,0.783763472069942,"+/+"
"Streptococcus salivarius","Streptococcus thermophilus",0.138012321736543,0.00973452243046147,0.302473729703893,1.43574041544525e-12,2.50260670185382,0.0123282457593871,0.0607927927927928,0.783763472069942,"+/+"
"Streptococcus anginosus","Bifidobacterium bifidum",0.174677145050482,0.00103262535949522,0.00388201583695138,0.929291341824008,-2.49197307494255,0.0127035667120926,0.0612252252252252,0.783763472069942,"+/0"
"Romboutsia ilealis","Streptococcus sp. A12",0.100831650274327,0.0595048785216152,0.266884819383731,5.17919485076845e-10,2.48802158576384,0.0128455936114888,0.0613693693693694,0.783763472069942,"0/+"
"Pseudobutyrivibrio xylanivorans","Clostridium beijerinckii",0.248222167759632,2.58922687579322e-06,0.401078568870045,0,2.47481126481523,0.0133306601641327,0.0621621621621622,0.783763472069942,"+/+"
"Streptococcus equinus","Streptococcus milleri",0.412874397264464,8.88178419700125e-16,0.542320291479331,0,2.43076567175879,0.0150669554828528,0.064036036036036,0.783763472069942,"+/+"
"Fusobacterium nucleatum","Streptococcus equinus",0.228541658042363,1.57732350811735e-05,0.0669681587685249,0.125399936219808,-2.390574963688,0.0168220146236046,0.0661261261261261,0.783763472069942,"+/0"
"Streptococcus salivarius","Escherichia coli",0.136908846765221,0.0103398241651429,-0.0274156573785072,0.530795483634964,-2.38501455696608,0.0170784455489442,0.0663423423423423,0.783763472069942,"+/0"
"Fusobacterium nucleatum","Dialister pneumosintes",0.315590893640928,1.5599606051353e-09,0.455491291612537,0,2.38022443037693,0.0173020966852805,0.0665945945945946,0.783763472069942,"+/+"
"Fusobacterium nucleatum","Gemella morbillorum",0.414618713053973,4.44089209850063e-16,0.272061531946892,2.31551222640292e-10,-2.34012309083806,0.0192773852381289,0.0689369369369369,0.783763472069942,"+/+"
"Fusobacterium nucleatum","Streptococcus salivarius",0.220736719207365,3.09533197970779e-05,0.0623567753910607,0.15365012875779,-2.33875859259749,0.0193479308388264,0.068972972972973,0.783763472069942,"+/0"
"[Eubacterium] eligens","Streptococcus sp. I-P16",-0.0876101485070825,0.101772595992073,0.0721852086391279,0.098496955268442,2.31210238147685,0.0207720419591455,0.0701981981981982,0.783763472069942,"0/0"
"Pseudobutyrivibrio xylanivorans","[Eubacterium] eligens",0.447461972596688,0,0.311661106479015,2.73558953267639e-13,-2.29754729891193,0.0215875680928534,0.071027027027027,0.783763472069942,"+/+"
"Bifidobacterium catenulatum","Bifidobacterium pseudocatenulatum",0.40875953669704,1.55431223447522e-15,0.272974199436458,2.00555572149597e-10,-2.22403417811473,0.0261461447977743,0.0761441441441441,0.783763472069942,"+/+"
"Bifidobacterium catenulatum","Bifidobacterium adolescentis",0.257021568150789,1.09725438868225e-06,0.109605859584626,0.0119717857592929,-2.20703236499454,0.0273117983000548,0.0772252252252252,0.783763472069942,"+/+"
"Clostridium beijerinckii","Ruminococcus bicirculans",-0.00502155862114835,0.92541953764287,0.143859992089362,0.000947733594740985,2.16397731349702,0.0304660905703561,0.0808288288288288,0.783763472069942,"0/+"
"Streptococcus sp. I-G2","Bifidobacterium longum",0.127267836631268,0.0172123529576793,-0.0214857119945319,0.623297174686349,-2.15768556403923,0.0309522870835025,0.0813333333333333,0.783763472069942,"+/0"
"Streptococcus equinus","Streptococcus thermophilus",0.173000713191681,0.00115606357500542,0.310786044139225,3.21076498721595e-13,2.11735041217181,0.0342301193780248,0.0840720720720721,0.783763472069942,"+/+"
"Anaerostipes hadrus","Blautia sp. SC05B48",0.595803456569805,0,0.493790863972312,0,-2.10143315070738,0.0356029604466719,0.085009009009009,0.783763472069942,"+/+"
"Porphyromonas asaccharolytica","Streptococcus milleri",-0.0213161584264017,0.691067077273808,0.123162153989106,0.00471274439063007,2.09501672527867,0.0361695057193851,0.0853693693693694,0.783763472069942,"0/+"
"Streptococcus equinus","Bifidobacterium longum",0.135184494827464,0.0113525794643756,-0.00829334365123906,0.849642414115688,-2.0834761955424,0.0372078392967206,0.0864144144144144,0.783763472069942,"+/0"
"Bifidobacterium angulatum","Bifidobacterium bifidum",0.148190809692993,0.00547229644657365,0.00509809411738077,0.90722907270414,-2.08176255031074,0.0373641640233143,0.0865945945945946,0.783763472069942,"+/0"
"Streptococcus anginosus","Streptococcus sp. I-G2",0.282798552495139,7.366011045562e-08,0.145692028405907,0.000813535335907112,-2.07877584392721,0.0376379581422397,0.0866666666666667,0.783763472069942,"+/+"
"Dialister pneumosintes","Blautia sp. SC05B48",-0.0182557795816688,0.733599779552739,0.122604127178443,0.00490606596978393,2.04263536269655,0.0410885477565785,0.0899099099099099,0.790310407738268,"0/+"
"Gemella morbillorum","Dialister pneumosintes",0.129383680712773,0.0154320877170897,0.264319023551764,7.66994689982425e-10,2.03038290247057,0.0423176332140516,0.0912072072072072,0.790310407738268,"+/+"
"Streptococcus sp. JS71","Bifidobacterium longum",0.120725836411749,0.0238982299595079,-0.0192743667890885,0.659488482855743,-2.02982118220019,0.042374719021157,0.0912432432432432,0.790310407738268,"+/0"
"Blautia sp. SC05B48","Ruminococcus bicirculans",-0.0319028006888933,0.551934995301181,0.107415235282878,0.013798988120485,2.01755774893743,0.0436373409387665,0.0924324324324324,0.790310407738268,"0/+"
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. A12",0.00150281201210771,0.977650604023694,0.139275353244219,0.00137810387451243,2.00223725424256,0.0452592207368791,0.0936576576576577,0.790310407738268,"0/+"
"Streptococcus sp. A12","Streptococcus thermophilus",0.0331308528116262,0.536724439575709,0.168305969877785,0.000106687060005939,1.97474903806948,0.0482966349349709,0.0964324324324324,0.790310407738268,"0/+"
"Longibaculum sp. KGMB06250","Bifidobacterium pseudocatenulatum",0.157564918608076,0.00311951463938631,0.0225062649351079,0.60688895374653,-1.96895695374701,0.0489580344440238,0.097009009009009,0.790310407738268,"+/0"
"Fusobacterium nucleatum","Streptococcus milleri",0.180880393708213,0.000673998367686002,0.0472403892732784,0.279947816067391,-1.95796381729686,0.0502342585489528,0.0982342342342342,0.790310407738268,"+/0"
"Gemella morbillorum","Streptococcus sp. I-G2",0.168684311473221,0.00153898029223898,0.0356778785444219,0.414617898132466,-1.94355480881764,0.0519491599168716,0.0995315315315315,0.790310407738268,"+/0"
"Roseburia intestinalis","[Eubacterium] eligens",0.218575718479946,3.71495433850733e-05,0.087515763502536,0.0450373549293068,-1.94067527643668,0.0522976770452332,0.0998198198198198,0.790310407738268,"+/+"
"Streptococcus sp. I-P16","Bifidobacterium longum",0.11153758781083,0.0370035686750874,-0.0214375881104541,0.624075609583272,-1.92659622470591,0.0540299695182734,0.101153153153153,0.790310407738268,"+/0"
"Streptococcus milleri","Streptococcus sp. I-G2",0.462990303038194,0,0.35209218761526,0,-1.92423316034834,0.0543253643637063,0.101225225225225,0.790310407738268,"+/+"
"Streptococcus sp. A12","Adlercreutzia equolifaciens",-0.0550156195931433,0.304729680522445,0.0759073511982457,0.082278162039791,1.89310710631323,0.0583436273335942,0.104144144144144,0.790310407738268,"0/0"
"[Eubacterium] eligens","Streptococcus salivarius",-0.0986170355098717,0.0653508788769679,0.0311578951362266,0.476224313612143,1.87840571851809,0.060325683828035,0.105693693693694,0.790310407738268,"0/0"
"Streptococcus sp. A12","Bifidobacterium longum",0.109078859368729,0.0414033819770014,-0.0198290625691706,0.650330918001816,-1.86742833295704,0.061841796255047,0.106630630630631,0.790310407738268,"+/0"
"Dialister pneumosintes","Bifidobacterium catenulatum",-0.0420837910005974,0.432543323312848,0.0869937354785613,0.0463376983305479,1.86709052942179,0.0618889467373116,0.106702702702703,0.790310407738268,"0/+"
"Gemella morbillorum","Streptococcus sp. JS71",0.163513789879353,0.00214920883988645,0.0358845775888054,0.41191777127099,-1.86379958689829,0.0623498537975422,0.107135135135135,0.790310407738268,"+/0"
"Clostridium beijerinckii","Streptococcus thermophilus",0.0357096251708673,0.50548240719677,0.162179704102858,0.000190055567518499,1.84654321749301,0.064813370276478,0.108288288288288,0.790310407738268,"0/+"
"Pseudobutyrivibrio xylanivorans","Lactococcus garvieae",0.152152494911753,0.00433143034055972,0.0263641840743743,0.546678833702374,-1.83316342563325,0.0667782711806824,0.110054054054054,0.790310407738268,"+/0"
"Parvimonas micra","Bifidobacterium catenulatum",0.117817412635018,0.027527278557395,-0.00850593135523857,0.845835801067941,-1.83172489115532,0.0669924182897746,0.110234234234234,0.790310407738268,"+/0"
"Streptococcus equinus","Ruminococcus bicirculans",-0.0514020402486173,0.337640357709303,0.0744255841588538,0.0884552813482888,1.81927362128282,0.0688696957400298,0.11181981981982,0.790310407738268,"0/0"
"Fusobacterium nucleatum","Streptococcus sp. FDAARGOS 192",0.155603692474802,0.00351763687214879,0.0319981012196884,0.464407616766113,-1.80278949493929,0.0714212806126092,0.11409009009009,0.790310407738268,"+/0"
"Anaerostipes hadrus","Romboutsia ilealis",0.0136812829622667,0.798684728368436,0.137069661800427,0.0016436627665648,1.7939346958008,0.0728235927774454,0.115243243243243,0.790310407738268,"0/+"
"Dialister pneumosintes","Bifidobacterium angulatum",0.117579841842516,0.0278435947669018,-0.00553561618892382,0.899308013117329,-1.78536091248428,0.0742027944845404,0.11636036036036,0.790310407738268,"+/0"
"Butyrivibrio proteoclasticus","Streptococcus sp. A12",-0.00827543516043512,0.877398411371599,0.113413385963877,0.00929986837033447,1.76395249230903,0.0777399780145655,0.118558558558559,0.790310407738268,"0/+"
"Bifidobacterium catenulatum","Bifidobacterium angulatum",0.26495836269547,4.9213588493302e-07,0.148479055971084,0.000642733597612244,-1.75918472280877,0.0785461382485919,0.119063063063063,0.790310407738268,"+/+"
