"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Gemella morbillorum","Fusobacterium periodonticum",0.257841446537857,1.01125788320999e-06,0.0257518106221812,0.556036150090397,-3.43664763146417,0.000588961282202834,0.0248015873015873,0.733536468243164,"+/0"
"Bifidobacterium angulatum","Bifidobacterium adolescentis",0.296682891961173,1.52722976487496e-08,0.0692051091550995,0.113237423985028,-3.41535597840897,0.000636987048747636,0.025,0.733536468243164,"+/0"
"Streptococcus anginosus","Bifidobacterium adolescentis",0.223287740263997,2.48969461740245e-05,-0.00715618257716551,0.870061785426464,-3.38225858516856,0.000718924365945628,0.0254464285714286,0.733536468243164,"+/0"
"Bifidobacterium bifidum","Bifidobacterium longum",0.316035813357343,1.47551704188231e-09,0.0929875149758375,0.033159209847323,-3.3780709029462,0.000729962567310181,0.0254960317460317,0.733536468243164,"+/+"
"Dialister pneumosintes","Porphyromonas asaccharolytica",0.0811873558626918,0.129532926736214,0.304724395670522,9.61675183930311e-13,3.36901849550672,0.000754363666724972,0.0256944444444444,0.733536468243164,"0/+"
"Lactobacillus ruminis","Bifidobacterium bifidum",0.334393266373511,1.36929356742144e-10,0.125568467303169,0.00395547524589879,-3.19835057486235,0.00138216141454293,0.0297619047619048,0.733536468243164,"+/+"
"Parvimonas micra","Fusobacterium periodonticum",0.228852468505563,1.53478315418898e-05,0.0114462580862982,0.793591166710864,-3.19834589711468,0.00138218383704325,0.0297619047619048,0.733536468243164,"+/0"
"Streptococcus anginosus","Streptococcus thermophilus",0.0876060735261726,0.101788579052302,0.294600349847577,5.67856872635275e-12,3.11509597441118,0.0018388506842283,0.0316964285714286,0.733536468243164,"0/+"
"Butyrivibrio proteoclasticus","Clostridium beijerinckii",0.243646771015309,3.99603016099093e-06,0.429073453041692,0,3.03349485452148,0.00241738833697063,0.0343253968253968,0.733536468243164,"+/+"
"Roseburia intestinalis","Clostridium beijerinckii",0.341048162511126,5.55799850587846e-11,0.154982398493792,0.00036498642986893,-2.87357998267852,0.00405848299939475,0.0384920634920635,0.733536468243164,"+/+"
"Lactococcus garvieae","Adlercreutzia equolifaciens",0.196288041412193,0.00021981290627493,0.00868754096912699,0.842586720237044,-2.74572821244742,0.0060376758955015,0.042906746031746,0.733536468243164,"+/0"
"[Eubacterium] eligens","Adlercreutzia equolifaciens",0.208440944650151,8.53487866270264e-05,0.0235177059918631,0.590819877997864,-2.71451070744042,0.00663737546442138,0.0439484126984127,0.733536468243164,"+/0"
"Lactobacillus ruminis","Bifidobacterium longum",0.221885704018503,2.80706611763826e-05,0.0435907731240862,0.318821157422063,-2.6279048097168,0.00859125529648341,0.0476686507936508,0.733536468243164,"+/0"
"Adlercreutzia equolifaciens","Ruminococcus bicirculans",0.263110601855648,5.94528304365127e-07,0.0923933988107164,0.0343038692061484,-2.55239128845624,0.0106986291057629,0.0505456349206349,0.733536468243164,"+/+"
"Romboutsia ilealis","Ruminococcus bicirculans",-0.0224120272899692,0.676061767650264,0.152820695538492,0.000441617997890997,2.54738608108045,0.0108533282711812,0.0508928571428571,0.733536468243164,"0/+"
"Streptococcus salivarius","Streptococcus thermophilus",0.138012321736543,0.00973452243046147,0.302473729703893,1.43574041544525e-12,2.50260670185382,0.0123282457593871,0.0529265873015873,0.733536468243164,"+/+"
"Streptococcus anginosus","Bifidobacterium bifidum",0.174677145050482,0.00103262535949522,0.00388201583695138,0.929291341824008,-2.49197307494255,0.0127035667120926,0.0533234126984127,0.733536468243164,"+/0"
"Pseudobutyrivibrio xylanivorans","Clostridium beijerinckii",0.248222167759632,2.58922687579322e-06,0.401078568870045,0,2.47481126481523,0.0133306601641327,0.054265873015873,0.733536468243164,"+/+"
"Streptococcus equinus","Streptococcus milleri",0.412874397264464,8.88178419700125e-16,0.542320291479331,0,2.43076567175879,0.0150669554828528,0.0563492063492064,0.733536468243164,"+/+"
"Fusobacterium nucleatum","Streptococcus equinus",0.228541658042363,1.57732350811735e-05,0.0669681587685249,0.125399936219808,-2.390574963688,0.0168220146236046,0.0581349206349206,0.733536468243164,"+/0"
"Streptococcus salivarius","Escherichia coli",0.136908846765221,0.0103398241651429,-0.0274156573785072,0.530795483634964,-2.38501455696608,0.0170784455489442,0.0583829365079365,0.733536468243164,"+/0"
"Fusobacterium nucleatum","Dialister pneumosintes",0.315590893640928,1.5599606051353e-09,0.455491291612537,0,2.38022443037693,0.0173020966852805,0.0586309523809524,0.733536468243164,"+/+"
"Fusobacterium nucleatum","Gemella morbillorum",0.414618713053973,4.44089209850063e-16,0.272061531946892,2.31551222640292e-10,-2.34012309083806,0.0192773852381289,0.0613095238095238,0.733536468243164,"+/+"
"Fusobacterium nucleatum","Streptococcus salivarius",0.220736719207365,3.09533197970779e-05,0.0623567753910607,0.15365012875779,-2.33875859259749,0.0193479308388264,0.061359126984127,0.733536468243164,"+/0"
"Pseudobutyrivibrio xylanivorans","[Eubacterium] eligens",0.447461972596688,0,0.311661106479015,2.73558953267639e-13,-2.29754729891193,0.0215875680928534,0.0637896825396825,0.733536468243164,"+/+"
"Bifidobacterium catenulatum","Bifidobacterium pseudocatenulatum",0.40875953669704,1.55431223447522e-15,0.272974199436458,2.00555572149597e-10,-2.22403417811473,0.0261461447977743,0.0692460317460317,0.733536468243164,"+/+"
"Bifidobacterium catenulatum","Bifidobacterium adolescentis",0.257021568150789,1.09725438868225e-06,0.109605859584626,0.0119717857592929,-2.20703236499454,0.0273117983000548,0.0702876984126984,0.733536468243164,"+/+"
"Clostridium beijerinckii","Ruminococcus bicirculans",-0.00502155862114835,0.92541953764287,0.143859992089362,0.000947733594740985,2.16397731349702,0.0304660905703561,0.0736607142857143,0.733536468243164,"0/+"
"Streptococcus equinus","Streptococcus thermophilus",0.173000713191681,0.00115606357500542,0.310786044139225,3.21076498721595e-13,2.11735041217181,0.0342301193780248,0.0770337301587302,0.733536468243164,"+/+"
"Porphyromonas asaccharolytica","Streptococcus milleri",-0.0213161584264017,0.691067077273808,0.123162153989106,0.00471274439063007,2.09501672527867,0.0361695057193851,0.0785218253968254,0.733536468243164,"0/+"
"Streptococcus equinus","Bifidobacterium longum",0.135184494827464,0.0113525794643756,-0.00829334365123906,0.849642414115688,-2.0834761955424,0.0372078392967206,0.0795138888888889,0.733536468243164,"+/0"
"Bifidobacterium angulatum","Bifidobacterium bifidum",0.148190809692993,0.00547229644657365,0.00509809411738077,0.90722907270414,-2.08176255031074,0.0373641640233143,0.0796130952380952,0.733536468243164,"+/0"
"Gemella morbillorum","Dialister pneumosintes",0.129383680712773,0.0154320877170897,0.264319023551764,7.66994689982425e-10,2.03038290247057,0.0423176332140516,0.0845238095238095,0.748350926979406,"+/+"
"Fusobacterium nucleatum","Streptococcus milleri",0.180880393708213,0.000673998367686002,0.0472403892732784,0.279947816067391,-1.95796381729686,0.0502342585489528,0.0920138888888889,0.764299505394499,"+/0"
"Roseburia intestinalis","[Eubacterium] eligens",0.218575718479946,3.71495433850733e-05,0.087515763502536,0.0450373549293068,-1.94067527643668,0.0522976770452332,0.0937996031746032,0.764299505394499,"+/+"
"[Eubacterium] eligens","Streptococcus salivarius",-0.0986170355098717,0.0653508788769679,0.0311578951362266,0.476224313612143,1.87840571851809,0.060325683828035,0.0999007936507937,0.764299505394499,"0/0"
"Dialister pneumosintes","Bifidobacterium catenulatum",-0.0420837910005974,0.432543323312848,0.0869937354785613,0.0463376983305479,1.86709052942179,0.0618889467373116,0.10094246031746,0.764299505394499,"0/+"
"Clostridium beijerinckii","Streptococcus thermophilus",0.0357096251708673,0.50548240719677,0.162179704102858,0.000190055567518499,1.84654321749301,0.064813370276478,0.102628968253968,0.764299505394499,"0/+"
"Pseudobutyrivibrio xylanivorans","Lactococcus garvieae",0.152152494911753,0.00433143034055972,0.0263641840743743,0.546678833702374,-1.83316342563325,0.0667782711806824,0.104414682539683,0.764299505394499,"+/0"
"Parvimonas micra","Bifidobacterium catenulatum",0.117817412635018,0.027527278557395,-0.00850593135523857,0.845835801067941,-1.83172489115532,0.0669924182897746,0.104662698412698,0.764299505394499,"+/0"
"Streptococcus equinus","Ruminococcus bicirculans",-0.0514020402486173,0.337640357709303,0.0744255841588538,0.0884552813482888,1.81927362128282,0.0688696957400298,0.106200396825397,0.764299505394499,"0/0"
"Anaerostipes hadrus","Romboutsia ilealis",0.0136812829622667,0.798684728368436,0.137069661800427,0.0016436627665648,1.7939346958008,0.0728235927774454,0.109573412698413,0.764299505394499,"0/+"
"Dialister pneumosintes","Bifidobacterium angulatum",0.117579841842516,0.0278435947669018,-0.00553561618892382,0.899308013117329,-1.78536091248428,0.0742027944845404,0.110912698412698,0.764299505394499,"+/0"
"Bifidobacterium catenulatum","Bifidobacterium angulatum",0.26495836269547,4.9213588493302e-07,0.148479055971084,0.000642733597612244,-1.75918472280877,0.0785461382485919,0.113839285714286,0.764299505394499,"+/+"
"Pseudobutyrivibrio xylanivorans","Butyrivibrio proteoclasticus",0.929853927788116,0,0.911550921882525,0,-1.74242961828692,0.0814332970088695,0.116468253968254,0.764299505394499,"+/+"
"Roseburia intestinalis","Streptococcus salivarius",0.00100959755251095,0.984984477363134,0.120975680295523,0.00551178672780583,1.74059882132107,0.0817539244064955,0.11671626984127,0.764299505394499,"0/+"
"Pseudobutyrivibrio xylanivorans","Lactobacillus ruminis",0.107545092251774,0.0443654234068591,-0.0106029259705291,0.808492474094862,-1.71178824191116,0.0869356997041199,0.121130952380952,0.764299505394499,"+/0"
"Streptococcus anginosus","Lactobacillus ruminis",0.110086081906829,0.0395503519749481,-0.0078540573038512,0.857519297861734,-1.70922320828084,0.087409611455703,0.121329365079365,0.764299505394499,"+/0"
"Streptococcus equinus","Escherichia coli",0.104440152451979,0.0509086949522755,-0.0125902349609745,0.773498058482772,-1.69514701518741,0.0900475352651185,0.123462301587302,0.767709048921014,"0/0"
"Fusobacterium periodonticum","Streptococcus anginosus",0.131601880122126,0.0137410076483726,0.0152448360660462,0.727471665547515,-1.6909645435646,0.0908435746951345,0.124107142857143,0.767709048921014,"+/0"
"Romboutsia ilealis","Bifidobacterium bifidum",-0.0163190880581062,0.760952455967562,0.100117749868589,0.0217741326157253,1.68592917862178,0.0918094410590852,0.124702380952381,0.767709048921014,"0/+"
"Clostridium beijerinckii","Fusobacterium periodonticum",0.111760980936955,0.0366242295143047,0.223599528209447,2.25744765103286e-07,1.66336695063831,0.0962390044811851,0.12827380952381,0.770681519052758,"+/+"
"Romboutsia ilealis","[Eubacterium] eligens",-0.0415242101824915,0.438693172264422,0.0702055448982698,0.108107044449892,1.61510642401485,0.106287650041502,0.136210317460317,0.770681519052758,"0/0"
"Butyrivibrio proteoclasticus","Lactobacillus ruminis",0.0999629095672913,0.0617444565098961,-0.011341823788313,0.795432523385657,-1.61179824682817,0.107005849822515,0.136458333333333,0.770681519052758,"0/0"
"[Eubacterium] eligens","Clostridium beijerinckii",0.0697738604942756,0.192824997630751,0.179038767671494,3.69289151758156e-05,1.60402848912282,0.108707773040419,0.13735119047619,0.770681519052758,"0/+"
"Parvimonas micra","Ruminococcus bicirculans",-0.0400496912591037,0.455135709195346,0.0708726864302155,0.104789048292154,1.60346265196025,0.108832548410205,0.137400793650794,0.770681519052758,"0/0"
"Roseburia intestinalis","Ruminococcus bicirculans",0.203543038770943,0.000125801625927568,0.0968398148581601,0.0264998464012525,-1.5777478431971,0.114623550309526,0.141220238095238,0.774962289983747,"+/+"
"Roseburia intestinalis","Lactococcus garvieae",0.0906450529933361,0.090410832877974,-0.0168190275287199,0.700621997212133,-1.55513083586426,0.119914912355956,0.145138888888889,0.776547955161665,"0/0"
"Parvimonas micra","Clostridium beijerinckii",0.127220495172882,0.0172541571976743,0.0205612404479687,0.638323611619406,-1.54985101171349,0.12117728000411,0.145982142857143,0.776547955161665,"+/0"
"Butyrivibrio proteoclasticus","Adlercreutzia equolifaciens",0.287698322349474,4.2685744716664e-08,0.18723452119455,1.57377205551867e-05,-1.53881988689216,0.123848273464809,0.148065476190476,0.776547955161665,"+/+"
"Porphyromonas asaccharolytica","Bifidobacterium longum",-0.10172532840337,0.0572714684478348,0.003974367859686,0.927613759290743,1.53113058492116,0.12573712220115,0.149553571428571,0.776547955161665,"0/0"
"Pseudobutyrivibrio xylanivorans","Bifidobacterium bifidum",0.0989469057320617,0.0644513316319044,-0.00661543590558702,0.879802934361574,-1.52874065900461,0.126328748456409,0.149950396825397,0.776547955161665,"0/0"
"Pseudobutyrivibrio xylanivorans","Adlercreutzia equolifaciens",0.2921285143651,2.58293615384986e-08,0.193884699276928,7.66281335162766e-06,-1.509020052256,0.131293658479798,0.152876984126984,0.777888216756078,"+/+"
"Streptococcus salivarius","Ruminococcus bicirculans",-0.0557544054856791,0.29827147300661,0.0482916097523491,0.2693733285614,1.50353616212461,0.132700839035062,0.154017857142857,0.777888216756078,"0/0"
"Romboutsia ilealis","Streptococcus milleri",0.142646050957163,0.00752215481862128,0.0400600226153631,0.359630004350405,-1.49491113279105,0.134937636424609,0.156299603174603,0.777888216756078,"+/0"
"Butyrivibrio proteoclasticus","Bifidobacterium bifidum",0.0786711476829204,0.141883070342065,-0.024399304438793,0.576974957885016,-1.49049505521936,0.136094115670342,0.156994047619048,0.777888216756078,"0/0"
"Butyrivibrio proteoclasticus","Roseburia intestinalis",0.401755456263811,5.32907051820075e-15,0.312030104176084,2.55795384873636e-13,-1.48629939406984,0.137199946927729,0.157837301587302,0.777888216756078,"+/+"
"Streptococcus milleri","Streptococcus thermophilus",0.093555716741022,0.080491522321128,0.193964637983543,7.59565771213389e-06,1.48161912211423,0.138441668055042,0.158680555555556,0.777888216756078,"0/+"
"Porphyromonas asaccharolytica","Ruminococcus bicirculans",-0.0322387579323069,0.547752989610934,0.0698621956862196,0.109846703150807,1.47588320564462,0.139975248731476,0.159722222222222,0.777888216756078,"0/0"
"Fusobacterium nucleatum","Anaerostipes hadrus",-0.0220084254234602,0.681573628213078,0.0797871782965252,0.0677434618047386,1.4721726838086,0.140974251881207,0.160565476190476,0.777888216756078,"0/0"
"Anaerostipes hadrus","Porphyromonas asaccharolytica",-0.120910171924938,0.0236828379434249,-0.0203211673503285,0.64225046233009,1.46078904803474,0.144073342316239,0.163045634920635,0.777888216756078,"-/0"
"Streptococcus anginosus","Escherichia coli",0.0781260257687747,0.144673659654688,-0.0225213989368312,0.606647085884623,-1.45544913921283,0.145544960967016,0.164236111111111,0.777888216756078,"0/0"
"Bifidobacterium pseudocatenulatum","Adlercreutzia equolifaciens",0.0825702128057768,0.123108810088019,-0.0151483413568088,0.729128797279718,-1.41354252000634,0.157496268455767,0.173214285714286,0.777888216756078,"0/0"
"Parvimonas micra","Roseburia intestinalis",0.0738331403680427,0.168131667511907,-0.0230689639111068,0.597925106587088,-1.40102045169375,0.161207957405024,0.175843253968254,0.777888216756078,"0/0"
"Anaerostipes hadrus","Lactococcus garvieae",0.00857258037184405,0.873032710548076,0.105108848287056,0.0159839064799634,1.3993589779844,0.16170536181794,0.176140873015873,0.777888216756078,"0/+"
"Streptococcus salivarius","Bifidobacterium longum",0.0801622852543682,0.134459946080888,-0.0163362549393277,0.708818499283153,-1.39570119127417,0.16280449543704,0.176984126984127,0.777888216756078,"0/0"
"Streptococcus milleri","Bifidobacterium adolescentis",0.0872885622547233,0.103040064205304,-0.00686379531472595,0.875326580251532,-1.36253566445437,0.173028896766124,0.183382936507936,0.777888216756078,"0/0"
"Gemella morbillorum","Butyrivibrio proteoclasticus",0.127193453870221,0.0172780754241812,0.0341887823161488,0.434376344116796,-1.35255679725338,0.176197262258055,0.185367063492063,0.777888216756078,"+/0"
"Roseburia intestinalis","Prevotella intermedia",0.090162655896526,0.0921456401315046,-0.00284190477731551,0.948204939680154,-1.34629224997631,0.178208284238396,0.187549603174603,0.777888216756078,"0/0"
"Fusobacterium periodonticum","Ruminococcus bicirculans",-0.0526543844784488,0.325986089719052,0.0399734474772424,0.360670082194989,1.33831987783174,0.180792184712115,0.188988095238095,0.777888216756078,"0/0"
"Fusobacterium nucleatum","Streptococcus anginosus",0.106219084791433,0.0470678524374677,0.014090776363114,0.747371877843806,-1.3358898909971,0.181585265603886,0.189434523809524,0.777888216756078,"+/0"
"Clostridium beijerinckii","Escherichia coli",-0.0679845675626861,0.204514797155458,0.0236660582370722,0.588479466929733,1.32478031684778,0.185244025025851,0.192361111111111,0.777888216756078,"0/0"
"Dialister pneumosintes","Fusobacterium periodonticum",0.310680818195233,2.86554335815481e-09,0.226131078796164,1.63252116491819e-07,-1.31655747319369,0.18798700159895,0.194494047619048,0.777888216756078,"+/+"
"[Eubacterium] eligens","Streptococcus equinus",-0.0929328319999526,0.0825366995693979,-0.003029571186355,0.944789910113459,1.30185523569316,0.192965877445449,0.198214285714286,0.777888216756078,"0/0"
"Fusobacterium nucleatum","Ruminococcus bicirculans",-0.0658692330132105,0.218986510832022,0.0235490712081417,0.590324703264649,1.29241295067,0.196214174135213,0.201041666666667,0.777888216756078,"0/0"
"Gemella morbillorum","Adlercreutzia equolifaciens",-0.0350782078363245,0.51304294210409,0.0541493760779264,0.215467860266213,1.28919093726417,0.197331714929395,0.202132936507937,0.777888216756078,"0/0"
"Porphyromonas asaccharolytica","Bifidobacterium adolescentis",-0.0443060958202688,0.4086158943879,0.0448289339272712,0.305256053656506,1.28773450575617,0.197838397727774,0.202380952380952,0.777888216756078,"0/0"
"Streptococcus milleri","Bifidobacterium bifidum",0.0889159455203559,0.0967525609695055,0.000625151312199864,0.988598717216487,-1.27809195789164,0.201217004220749,0.205059523809524,0.777888216756078,"0/0"
"Bifidobacterium angulatum","Bifidobacterium longum",0.208390570139782,8.56939842261983e-05,0.12360183200551,0.00456529606667733,-1.25968305982837,0.207783718807866,0.210367063492063,0.777888216756078,"+/+"
"Butyrivibrio proteoclasticus","Escherichia coli",-0.172370528296062,0.00120587581655296,-0.0870953560410675,0.0460821252174894,1.25305647926865,0.210185152967246,0.212103174603175,0.777888216756078,"-/-"
"[Eubacterium] eligens","Ruminococcus bicirculans",0.194653042910393,0.000248596096432685,0.110072322222954,0.0116115432902402,-1.25098691573088,0.210939251165432,0.212946428571429,0.777888216756078,"+/+"
"Butyrivibrio proteoclasticus","Lactococcus garvieae",0.110197852579693,0.0393491114844826,0.0245304877562361,0.574927912444903,-1.24323348441271,0.213781807055615,0.214930555555556,0.777888216756078,"+/0"
"Streptococcus milleri","Escherichia coli",0.0511290517346496,0.340215735640818,-0.0340402617876281,0.436376334707098,-1.23046079805213,0.218524598316909,0.218253968253968,0.777888216756078,"0/0"
"Lactococcus garvieae","Streptococcus equinus",0.0802296088009211,0.134131990597786,-0.00419849676806196,0.923543786675561,-1.22142071584469,0.221926767619077,0.220634920634921,0.777888216756078,"0/0"
"Dialister pneumosintes","Lactococcus garvieae",0.0834010790084262,0.11936983017397,-0.000341463412046828,0.993772365914889,-1.21183118327948,0.225577008946244,0.223561507936508,0.777888216756078,"0/0"
"Gemella morbillorum","Ruminococcus bicirculans",-0.0362105412397269,0.499526301093613,0.0472665080791066,0.279681719532392,1.20593218605412,0.227843639128322,0.225,0.777888216756078,"0/0"
"Streptococcus anginosus","Bifidobacterium longum",0.0624406424217892,0.243972120281634,-0.0209212578870212,0.632453783720985,-1.20475058593814,0.228299601174815,0.225396825396825,0.777888216756078,"0/0"
"Bifidobacterium catenulatum","Prevotella intermedia",0.000769818770935349,0.988550372815605,-0.0822198939677831,0.0597556147450677,-1.20084450045443,0.229811526190665,0.226686507936508,0.777888216756078,"0/0"
"Anaerostipes hadrus","[Eubacterium] eligens",0.0750512380305499,0.161203941102266,0.156665821166604,0.00031410194049486,1.19504656082271,0.232068839100836,0.228521825396825,0.777888216756078,"0/+"
"Fusobacterium nucleatum","Escherichia coli",0.0512640809589227,0.338940305068244,-0.0313468807559994,0.473552175650378,-1.19348824663243,0.232678212517436,0.228819444444444,0.777888216756078,"0/0"
"Roseburia intestinalis","Romboutsia ilealis",0.0633419980454162,0.23721826477864,0.144752278379209,0.000880006509560438,1.18891246064813,0.234474116228448,0.230109126984127,0.777888216756078,"0/+"
"Butyrivibrio proteoclasticus","Bifidobacterium angulatum",0.0616026957956312,0.250370429699572,-0.0198796505058241,0.64949834051058,-1.17756166405144,0.238971400629888,0.233184523809524,0.777888216756078,"0/0"
"Romboutsia ilealis","Streptococcus salivarius",0.0417867108828979,0.435802054663877,0.12271085589729,0.00486854700944939,1.17695932127721,0.239211742938987,0.233333333333333,0.777888216756078,"0/+"
"Bifidobacterium bifidum","Adlercreutzia equolifaciens",0.0922221254685587,0.0849212435730555,0.0109796899490084,0.801826310405357,-1.17672017830804,0.239307211245209,0.233382936507937,0.777888216756078,"0/0"
"Dialister pneumosintes","Streptococcus salivarius",0.101449880187231,0.0579523241843072,0.0206529058525276,0.636826906976534,-1.1715149310367,0.241391859766377,0.234970238095238,0.777888216756078,"0/0"
"Romboutsia ilealis","Bifidobacterium longum",-0.0147823948530148,0.782871420802049,0.0655767393677408,0.133462684727715,1.16155611385544,0.24541581731588,0.237698412698413,0.777888216756078,"0/0"
"Parvimonas micra","Streptococcus thermophilus",0.0758183022421955,0.156952902161243,-0.00442216015082427,0.919484256189196,-1.16057174405416,0.245816101829619,0.238045634920635,0.777888216756078,"0/0"
"Fusobacterium periodonticum","Streptococcus equinus",0.207048260855876,9.53909751972848e-05,0.129054383230928,0.00305294427284375,-1.15943192755042,0.246280168906177,0.238244047619048,0.777888216756078,"+/+"
"Fusobacterium nucleatum","Clostridium beijerinckii",0.113560029963818,0.0336878594894792,0.191743769335642,9.68701161818686e-06,1.1563647203853,0.247532005747744,0.238938492063492,0.777888216756078,"+/+"
"Butyrivibrio proteoclasticus","[Eubacterium] eligens",0.448409382375685,0,0.382244089148258,0,-1.15531924589596,0.247959717475675,0.239186507936508,0.777888216756078,"+/+"
"Lactococcus garvieae","Bifidobacterium bifidum",0.152816797960958,0.00416269138844116,0.075069984116559,0.0857246084427614,-1.13784101257118,0.255186876039904,0.244295634920635,0.778787247935846,"+/0"
"Anaerostipes hadrus","Dialister pneumosintes",-0.0465313537071074,0.385461139212215,0.0309650245531971,0.478959855782682,1.11947752038889,0.262936475802359,0.250396825396825,0.78531784356014,"0/0"
"Bifidobacterium angulatum","Prevotella intermedia",0.0554115698759306,0.301257017100566,-0.0218178765660034,0.61793567496797,-1.11586555660662,0.264479687182986,0.252132936507937,0.78531784356014,"0/0"
"Butyrivibrio proteoclasticus","Porphyromonas asaccharolytica",0.0970864979768937,0.0696604525216231,0.0219121218321494,0.616418124660504,-1.08970372538997,0.275843674557759,0.260168650793651,0.790575982652919,"0/0"
"Anaerostipes hadrus","Streptococcus thermophilus",-0.00171178766967181,0.974543763091149,0.0735913107629035,0.0920939211041212,1.08910801596623,0.276106255419334,0.26031746031746,0.790575982652919,"0/0"
"Porphyromonas asaccharolytica","Bifidobacterium angulatum",0.0686845720704109,0.199881854743928,-0.00608772371655381,0.889326808928622,-1.08108518086276,0.279659224706672,0.262996031746032,0.790575982652919,"0/0"
"Lactococcus garvieae","Streptococcus salivarius",0.07029146575893,0.189536361351064,-0.00377326165910246,0.931267272181466,-1.07098144896049,0.284177770984802,0.26671626984127,0.790575982652919,"0/0"
