"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Fusobacterium nucleatum","Parvimonas micra",0.60618326986055,0,0.297670264608455,3.33866267965277e-12,-6.15824171988762,7.35570257660628e-10,0.0174414414414414,0.469841603301475,"+/+","Bacteria",6.15824171988762
"Streptococcus equinus","Streptococcus sp. HSISS2",0.504384887602889,0,0.737182472099556,0,6.05256615925251,1.42556419767241e-09,0.0177657657657658,0.469841603301475,"+/+","Bacteria",6.05256615925251
"Streptococcus sp. FDAARGOS 192","Pichia kudriavzevii",0.453330094337993,0,0.104633732509712,0.0164699298999729,-5.97099121203307,2.35816447126504e-09,0.0181981981981982,0.469841603301475,"+/+","Intersect",5.97099121203307
"Streptococcus salivarius","Streptococcus sp. A12",0.495295421325697,0,0.72898995548592,0,5.96554346446106,2.43821131563281e-09,0.0181981981981982,0.469841603301475,"+/+","Bacteria",5.96554346446106
"Fusobacterium nucleatum","Aspergillus rambellii",0.393291180352093,0,0.0334490011221175,0.444390571509143,-5.94548588218729,2.75638007318488e-09,0.0183783783783784,0.469841603301475,"+/0","Intersect",5.94548588218729
"Streptococcus equinus","Streptococcus sp. HSISS3",0.582786452554268,0,0.78021397238657,0,5.89911966032703,3.65446140794251e-09,0.0185225225225225,0.469841603301475,"+/+","Bacteria",5.89911966032703
"Dialister pneumosintes","Moniliophthora perniciosa",-0.0376962379816905,0.422972640030254,0.327603456213591,1.33226762955019e-14,5.87750007218746,4.16508534272196e-09,0.0186306306306306,0.469841603301475,"0/+","Intersect",5.87750007218746
"Bifidobacterium pseudocatenulatum","Debaryomyces hansenii",0.338042625509783,1.34114941374719e-13,-0.0245707951270085,0.574299626021507,-5.8557448146481,4.74876913994947e-09,0.0187747747747748,0.469841603301475,"+/0","Intersect",5.8557448146481
"Streptococcus anginosus","Streptococcus milleri",0.881167906932222,0,0.768292255411942,0,-5.6747673632737,1.3887725602999e-08,0.0193873873873874,0.469841603301475,"+/+","Bacteria",5.6747673632737
"Moniliophthora perniciosa","Erysiphe pulchra",0.37937388961588,0,0.0365836795443796,0.402862735912548,-5.64219713604955,1.67893702801948e-08,0.0195675675675676,0.469841603301475,"+/0","Eukaryota",5.64219713604955
"Streptococcus sp. HSISS1","Pichia kudriavzevii",0.418088912342412,0,0.0872356193840736,0.0457313118389733,-5.56734520279319,2.58649674580786e-08,0.0198198198198198,0.469841603301475,"+/+","Intersect",5.56734520279319
"Streptococcus sp. HSISS1","Streptococcus sp. HSISS2",0.977174955227688,0,0.988623270280314,0,5.46024988850583,4.7546487845851e-08,0.0203243243243243,0.469841603301475,"+/+","Bacteria",5.46024988850583
"Erysiphe pulchra","Edhazardia aedis",-0.119796770937059,0.0106275633383008,0.225617429198794,1.74402318364741e-07,5.44330866265531,5.22999064480921e-08,0.0203963963963964,0.469841603301475,"-/+","Eukaryota",5.44330866265531
"Streptococcus sp. JS71","Albugo candida",0.387472251863536,0,0.0611925416402517,0.161493084907786,-5.40615389338603,6.43924755070316e-08,0.0206486486486486,0.469841603301475,"+/0","Intersect",5.40615389338603
"Brachyspira pilosicoli","[Eubacterium] eligens",-0.020627213881484,0.661136401475463,0.313971817878867,1.78523862359725e-13,5.37539335619615,7.64156701879903e-08,0.0207567567567568,0.469841603301475,"0/+","Bacteria",5.37539335619615
"Moniliophthora perniciosa","Thielaviopsis punctulata",0.274363915736108,2.7767885768526e-09,-0.0630130240162277,0.149358392184032,-5.3613608246271,8.25973464046296e-08,0.0207927927927928,0.469841603301475,"+/0","Eukaryota",5.3613608246271
"[Eubacterium] eligens","Streptococcus sp. HSISS3",0.32350112629793,1.60871316268185e-12,-0.00278538224965728,0.949233688183976,-5.2628112682616,1.41869192411672e-07,0.0212252252252252,0.469841603301475,"+/0","Bacteria",5.2628112682616
"Gemella morbillorum","Dialister pneumosintes",0.542406907876547,0,0.264319023551764,7.66994689982425e-10,-5.23909645722777,1.61364685999026e-07,0.0212612612612613,0.469841603301475,"+/+","Bacteria",5.23909645722777
"Streptococcus sp. I-G2","Albugo candida",0.370137506842298,4.44089209850063e-16,0.0562247941155689,0.198366710482407,-5.1688649696978,2.355199812054e-07,0.0216936936936937,0.469841603301475,"+/0","Intersect",5.1688649696978
"Roseburia intestinalis","Pseudocercospora musae",0.386701716496965,0,0.0762211889648256,0.0810156850286021,-5.15717356462372,2.50705394435175e-07,0.0217657657657658,0.469841603301475,"+/0","Intersect",5.15717356462372
"Fusobacterium periodonticum","Streptococcus sp. I-P16",-0.0205013274616452,0.66307691179548,0.300507331683339,2.03215222427389e-12,5.14215926728094,2.7159871868612e-07,0.0219099099099099,0.469841603301475,"0/+","Bacteria",5.14215926728094
"Moniliophthora perniciosa","Sphaerulina musiva",0.34529187148385,3.68594044175552e-14,0.030287120174886,0.488642305441512,-5.12987991645782,2.89927069319576e-07,0.0219459459459459,0.469841603301475,"+/0","Eukaryota",5.12987991645782
"Erysiphe pulchra","Albugo candida",-0.0657378245498002,0.16200936016445,0.256253262883025,2.56502774576006e-09,5.10086972521587,3.38096227234808e-07,0.0221261261261261,0.469841603301475,"0/+","Eukaryota",5.10086972521587
"Parvimonas micra","Aspergillus rambellii",0.32289864020727,1.77813319623965e-12,0.00915329194394244,0.834266548722475,-5.06663761247083,4.04904064814937e-07,0.0223423423423423,0.469841603301475,"+/0","Intersect",5.06663761247083
"Streptococcus sp. HSISS2","Pichia kudriavzevii",0.399478038609797,0,0.100054249845438,0.0218582254777271,-5.01859352092024,5.20511527252613e-07,0.0224504504504505,0.469841603301475,"+/+","Intersect",5.01859352092024
"Streptococcus sp. JS71","Streptococcus sp. I-G2",0.981101634227558,0,0.996874260392236,0,4.98512571612219,6.19215377602134e-07,0.0225585585585586,0.469841603301475,"+/+","Bacteria",4.98512571612219
"Streptococcus milleri","Streptococcus sp. HSISS1",0.748895238793384,0,0.573038957464528,0,-4.95265896751676,7.32062081616102e-07,0.0226666666666667,0.469841603301475,"+/+","Bacteria",4.95265896751676
"Aspergillus rambellii","Moniliophthora perniciosa",0.338429999656465,1.25455201782643e-13,0.584756509303461,0,4.9362233669603,7.96498799088451e-07,0.0228108108108108,0.469841603301475,"+/+","Eukaryota",4.9362233669603
"Streptococcus salivarius","Pichia kudriavzevii",0.428725737966729,0,0.140380396079036,0.00126045427333277,-4.9312256562242,8.17152709626507e-07,0.0228108108108108,0.469841603301475,"+/+","Intersect",4.9312256562242
"Streptococcus anginosus","Streptococcus sp. HSISS2",0.58345806271861,0,0.75472349608887,0,4.9176893972918,8.75717148621723e-07,0.0228828828828829,0.469841603301475,"+/+","Bacteria",4.9176893972918
"Trichoderma atroviride","Phytopythium vexans",0.364955393103486,8.88178419700125e-16,0.0708945943753787,0.104681472924457,-4.84655029699279,1.25626749580178e-06,0.0233513513513514,0.469841603301475,"+/0","Eukaryota",4.84655029699279
"[Eubacterium] eligens","Streptococcus sp. FDAARGOS 192",0.316520551462595,5.05973041242669e-12,0.0178643460670464,0.682994324331655,-4.82060611155134,1.43122702693451e-06,0.0234954954954955,0.469841603301475,"+/0","Bacteria",4.82060611155134
"Albugo candida","Naumovozyma dairenensis",0.321904922667221,2.0961010704923e-12,0.0281893145656766,0.519259761661409,-4.75317183123011,2.00250018621669e-06,0.0238918918918919,0.469841603301475,"+/0","Eukaryota",4.75317183123011
"Parvimonas micra","Sphaerulina musiva",0.311997931703405,1.04638520070921e-11,0.0199510634604544,0.648323767236539,-4.71007783158447,2.47622211271382e-06,0.024,0.469841603301475,"+/0","Intersect",4.71007783158447
"Gemella morbillorum","Fusobacterium periodonticum",0.316928209396901,4.73621142305092e-12,0.0257518106221812,0.556036150090397,-4.70490651039835,2.53982314608657e-06,0.024,0.469841603301475,"+/0","Bacteria",4.70490651039835
"Sphaerulina musiva","Leucoagaricus sp. SymC.cos",-0.106097220073252,0.0237719539044328,0.192400609915612,9.01729638380644e-06,4.6871084952712,2.77092089103595e-06,0.0241441441441441,0.469841603301475,"-/+","Eukaryota",4.6871084952712
"Phytopythium vexans","Thielaviopsis punctulata",-0.10699260515046,0.0226086184441781,0.189570108106419,1.22574652867691e-05,4.65550110004737,3.23193681074905e-06,0.0242522522522523,0.469841603301475,"-/+","Eukaryota",4.65550110004737
"Gemella morbillorum","Pichia kudriavzevii",0.274984278706961,2.54937626564811e-09,-0.0155533573661474,0.722181894822322,-4.63228690333335,3.61648503632754e-06,0.0242522522522523,0.469841603301475,"+/0","Intersect",4.63228690333335
"Erysiphe pulchra","Rhizophagus clarus",-0.115383917156171,0.0138952315452796,0.177039744371747,4.52130409933638e-05,4.58597340070733,4.51876133399242e-06,0.0244684684684685,0.469841603301475,"-/+","Eukaryota",4.58597340070733
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS3",0.307974217974578,1.97684091318706e-11,0.028794917820888,0.510320736008078,-4.50318777820951,6.69416860995118e-06,0.024972972972973,0.469841603301475,"+/0","Bacteria",4.50318777820951
"Streptococcus sp. I-P16","Streptococcus sp. JS71",0.965945208440464,0,0.980676150135321,0,4.46500006653548,8.00687269108948e-06,0.0252252252252252,0.469841603301475,"+/+","Bacteria",4.46500006653548
"Streptococcus sp. JS71","Streptococcus thermophilus",0.433972486555521,0,0.176192050320073,4.92320610683272e-05,-4.46006422270106,8.19350967773083e-06,0.0252612612612613,0.469841603301475,"+/+","Bacteria",4.46006422270106
"Pichia kudriavzevii","Choanephora cucurbitarum",0.0496116109164144,0.291505943392436,0.323607424127343,2.88657986402541e-14,4.44899411052,8.62733815806304e-06,0.0252972972972973,0.469841603301475,"0/+","Eukaryota",4.44899411052
"Fusobacterium periodonticum","Streptococcus sp. I-G2",-0.022934398537687,0.625984457619345,0.256718184683359,2.39526176670779e-09,4.44139372759314,8.93780853732407e-06,0.0253693693693694,0.469841603301475,"0/+","Bacteria",4.44139372759314
"Erysiphe pulchra","Aspergillus ochraceoroseus",0.253443622618045,4.37640768069514e-08,-0.0260282684872603,0.551802124328369,-4.435067082929,9.20436227097065e-06,0.0254414414414414,0.469841603301475,"+/0","Eukaryota",4.435067082929
"Romboutsia ilealis","Adlercreutzia equolifaciens",0.284721890707484,6.48136433412105e-10,0.0109810264354978,0.801802688946112,-4.38386097373495,1.16594197386692e-05,0.0260540540540541,0.469841603301475,"+/0","Bacteria",4.38386097373495
"Streptococcus salivarius","Streptococcus sp. I-P16",0.595265530512502,0,0.747387822372567,0,4.37448467183212,1.21719675080912e-05,0.0261261261261261,0.469841603301475,"+/+","Bacteria",4.37448467183212
"Erysiphe pulchra","Tuber magnatum",-0.0502842952178696,0.285004738083084,0.225022352798381,1.88238846288158e-07,4.34396644545877,1.3993289821293e-05,0.0264144144144144,0.469841603301475,"0/+","Eukaryota",4.34396644545877
"Streptococcus sp. I-G2","Streptococcus thermophilus",0.421298612946286,0,0.169725327803284,9.30574052184774e-05,-4.32248759692208,1.5427975899596e-05,0.0265225225225225,0.469841603301475,"+/+","Bacteria",4.32248759692208
"Fusobacterium nucleatum","Blautia sp. SC05B48",-0.0832690925692235,0.0763239535263487,0.190891032590462,1.06273539559609e-05,4.30441431751346,1.67428073997629e-05,0.0266306306306306,0.469841603301475,"0/+","Bacteria",4.30441431751346
"Erysiphe pulchra","Pneumocystis murina",-0.0577974163988909,0.219020008327825,0.215280543383332,6.37676488501882e-07,4.30192232094863,1.69322676362315e-05,0.0266666666666667,0.469841603301475,"0/+","Eukaryota",4.30192232094863
"Butyrivibrio proteoclasticus","Prevotella intermedia",0.0019595490614367,0.966787607914876,0.269784878430971,3.30614202681545e-10,4.27249816718835,1.93295142889099e-05,0.026990990990991,0.469841603301475,"0/+","Bacteria",4.27249816718835
"Gemella morbillorum","Streptococcus anginosus",0.285632412964715,5.68673552692189e-10,0.0217228994073727,0.61946665669387,-4.23214283480525,2.31475321993847e-05,0.0276036036036036,0.469841603301475,"+/0","Bacteria",4.23214283480525
"Fusobacterium periodonticum","Streptococcus sp. JS71",-0.0226893305694257,0.629680120190335,0.243936779158451,1.49862651177557e-08,4.2254711038539,2.38441421652792e-05,0.0276756756756757,0.469841603301475,"0/+","Bacteria",4.2254711038539
"Fusobacterium nucleatum","Edhazardia aedis",0.0248879712633072,0.596864496326063,0.287763253867533,1.81183956726727e-11,4.21899706628227,2.45391465929545e-05,0.0277117117117117,0.469841603301475,"0/+","Intersect",4.21899706628227
"Gemella morbillorum","Lactococcus garvieae",0.265515433551946,9.17821929569129e-09,0.0033587855093242,0.938801566260354,-4.17919756266355,2.9253947303124e-05,0.0278918918918919,0.469841603301475,"+/0","Bacteria",4.17919756266355
"Fusobacterium nucleatum","Sphaerulina musiva",0.267543112965833,7.00541713527514e-09,0.00693504039599678,0.874043208036964,-4.15752001008674,3.21721103298972e-05,0.0281081081081081,0.469841603301475,"+/0","Intersect",4.15752001008674
"Anaerostipes hadrus","Pseudobutyrivibrio xylanivorans",0.49082398383853,0,0.265172155353398,6.73429978448326e-10,-4.12953901213755,3.63491322995146e-05,0.0282882882882883,0.469841603301475,"+/+","Bacteria",4.12953901213755
"Streptococcus sp. A12","Streptococcus milleri",0.518833364373304,0,0.301587701506771,1.67954539165294e-12,-4.09835457311567,4.1609753830304e-05,0.0286486486486486,0.469841603301475,"+/+","Bacteria",4.09835457311567
"Anaerostipes hadrus","Aspergillus ochraceoroseus",0.00202694245114584,0.965646049589865,0.259034090736688,1.69956626550061e-09,4.09164999654231,4.28314765995101e-05,0.0287207207207207,0.469841603301475,"0/+","Intersect",4.09164999654231
"Gemella morbillorum","Prevotella intermedia",0.303713474625337,3.83677534188109e-11,0.0524855232378881,0.229923651344649,-4.06094107201779,4.88753077299203e-05,0.0290810810810811,0.469841603301475,"+/0","Bacteria",4.06094107201779
"Streptococcus sp. JS71","Streptococcus sp. HSISS3",0.597656278003573,0,0.406038257923585,0,-4.02303952535031,5.74518502678486e-05,0.0294054054054054,0.469841603301475,"+/+","Bacteria",4.02303952535031
"Streptococcus salivarius","Streptococcus sp. I-G2",0.634816653380467,0,0.764816596756824,0,4.0174407719597,5.88336160965753e-05,0.0295135135135135,0.469841603301475,"+/+","Bacteria",4.0174407719597
"[Eubacterium] eligens","Streptococcus salivarius",0.281383756863219,1.04272723788768e-09,0.0311578951362266,0.476224313612143,-4.01341496908248,5.98465672568502e-05,0.0296216216216216,0.469841603301475,"+/0","Bacteria",4.01341496908248
"Butyrivibrio proteoclasticus","Streptococcus sp. HSISS3",0.243732019537017,1.45269801965497e-07,-0.0037917111602396,0.930932037228142,-3.92807395537424,8.56288815723485e-05,0.0305585585585586,0.469841603301475,"+/0","Bacteria",3.92807395537424
"Clostridium beijerinckii","Fusobacterium periodonticum",-0.0217737717890699,0.643568212124785,0.223599528209447,2.25744765103286e-07,3.87657705997324,0.000105936268821806,0.0312072072072072,0.469841603301475,"0/+","Bacteria",3.87657705997324
"Streptococcus anginosus","Pichia kudriavzevii",0.245736285346203,1.13873102058903e-07,0.00172615167557506,0.968526147180497,-3.8754062812849,0.000106446943813551,0.0312432432432432,0.469841603301475,"+/0","Intersect",3.8754062812849
"Adlercreutzia equolifaciens","Thielaviopsis punctulata",-0.0148140912225118,0.752917289991924,0.229691137848372,1.02828171977265e-07,3.8681689404458,0.000109655684850941,0.0314234234234234,0.469841603301475,"0/+","Intersect",3.8681689404458
"Clostridium beijerinckii","Pichia kudriavzevii",0.374811616756441,0,0.144771196143331,0.000878620285390763,-3.86094248179893,0.000112950492952986,0.0316036036036036,0.469841603301475,"+/+","Intersect",3.86094248179893
"Brachyspira pilosicoli","Edhazardia aedis",0.237908748007296,2.91225543458395e-07,-0.00544464564690892,0.90095418029565,-3.85762842232969,0.000114492526527159,0.0316396396396396,0.469841603301475,"+/0","Intersect",3.85762842232969
"Fusobacterium nucleatum","Prevotella intermedia",0.272143725199095,3.76346642738667e-09,0.0323371309238655,0.459685962164476,-3.83940172080724,0.000123334486767496,0.0318198198198198,0.469841603301475,"+/0","Bacteria",3.83940172080724
"Erysiphe pulchra","Baudoinia panamericana",-0.0693810429621785,0.139937260256787,0.175272551920508,5.39723029948647e-05,3.83574221847085,0.000125185659669653,0.0318558558558559,0.469841603301475,"0/+","Eukaryota",3.83574221847085
"Romboutsia ilealis","[Eubacterium] eligens",0.305812669343651,2.77116107838538e-11,0.0702055448982698,0.108107044449892,-3.82025551687765,0.000133313493064516,0.032,0.469841603301475,"+/0","Bacteria",3.82025551687765
"Streptococcus sp. A12","Albugo candida",0.289867605759023,3.07574632429919e-10,0.0546641369061575,0.211130685003624,-3.79077528900502,0.000150177778849046,0.0322882882882883,0.469841603301475,"+/0","Intersect",3.79077528900502
"Streptococcus salivarius","Streptococcus milleri",0.68296440386617,0,0.530745606644701,0,-3.7870944722502,0.000152419160250817,0.0322882882882883,0.469841603301475,"+/+","Bacteria",3.7870944722502
"Fusobacterium nucleatum","Moniliophthora perniciosa",0.329338011144893,6.03073146976385e-13,0.0983055070118936,0.0242874304454945,-3.78701849354142,0.000152465756436278,0.0322882882882883,0.469841603301475,"+/+","Intersect",3.78701849354142
"Fusobacterium periodonticum","Edhazardia aedis",-0.0681832479799917,0.146923987613172,0.17314268243419,6.66609517696592e-05,3.78285525876956,0.000155039579413182,0.0322882882882883,0.469841603301475,"0/+","Intersect",3.78285525876956
"Streptococcus sp. I-P16","Albugo candida",0.290135767700183,2.95733215693872e-10,0.0560529807829962,0.199743691569889,-3.77365980321184,0.000160870093129106,0.0323963963963964,0.469841603301475,"+/0","Intersect",3.77365980321184
"Streptococcus sp. I-G2","Streptococcus sp. HSISS3",0.584702146930962,0,0.403165499031693,0,-3.76669257701218,0.000165424492150177,0.0324324324324324,0.469841603301475,"+/+","Bacteria",3.76669257701218
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. HSISS1",0.279919320552268,1.28203825333628e-09,0.0459129391228163,0.293697933623692,-3.75882949793192,0.000170710116675901,0.0325045045045045,0.469841603301475,"+/0","Bacteria",3.75882949793192
"Romboutsia ilealis","Rhizophagus irregularis",0.281697843472977,9.97372406885688e-10,0.0481059340643831,0.271220934230737,-3.75467507757318,0.000173566488980516,0.0325765765765766,0.469841603301475,"+/0","Intersect",3.75467507757318
"Pseudobutyrivibrio xylanivorans","Streptococcus thermophilus",0.283275314891499,7.97060417667694e-10,0.0501451450365282,0.251401199951798,-3.74954388080009,0.000177156496952182,0.0326846846846847,0.469841603301475,"+/0","Bacteria",3.74954388080009
